#Date,TotalDistance
2026/04/17 11:30:08,1788.1
#Screen_X,Screen_Y,GazeDataCount
1062,620,105
#GameTime,Gaze_X,Gaze_Y
0.76,222,82
0.78,222,82
0.80,222,82
0.82,222,82
0.84,222,82
0.86,222,82
0.88,222,82
0.90,222,82
0.92,222,82
0.94,222,82
0.96,222,82
0.98,222,82
1.00,222,82
1.02,222,82
1.04,222,82
1.06,222,82
1.08,222,82
1.10,222,82
1.12,222,82
1.14,222,82
1.16,222,82
1.18,224,82
1.20,237,86
1.22,256,91
1.24,287,97
1.26,311,100
1.28,340,102
1.30,361,104
1.32,384,106
1.34,392,107
1.36,403,107
1.38,408,107
1.40,412,107
1.42,413,107
1.44,414,107
1.46,414,107
1.48,414,107
1.50,414,107
1.52,414,107
1.54,414,107
1.56,414,107
1.58,414,107
1.60,414,107
1.62,414,107
1.64,414,107
1.66,414,107
1.68,414,107
1.70,414,107
1.72,414,107
1.74,414,107
1.76,414,107
1.78,414,107
1.80,412,108
1.82,409,109
1.84,391,114
1.86,358,121
1.88,299,129
1.90,251,133
1.92,189,138
1.94,143,141
1.96,91,143
1.98,71,144
2.00,43,144
2.02,21,144
2.04,2,143
2.76,3,61
2.78,9,53
2.80,18,40
2.82,23,30
2.84,33,15
2.86,38,6
3.92,189,0
3.94,193,11
3.96,195,37
3.98,197,76
4.00,197,149
4.02,197,210
5.06,8,213
5.08,71,213
5.10,121,213
5.12,155,214
5.14,215,214
5.16,264,214
5.18,285,213
5.20,310,211
5.22,338,210
5.24,363,209
5.26,378,209
5.28,391,209
5.30,407,211
5.32,413,212
5.34,421,213
5.36,424,213
5.38,425,213
5.40,425,213
5.42,426,213
5.44,426,213
5.46,426,213
5.48,426,213
5.50,426,213
5.52,426,213
5.54,426,213
5.56,422,215
5.58,411,221
5.60,371,242
