#Date,TotalDistance
2026/04/17 15:33:31,6080.5
#Screen_X,Screen_Y,GazeDataCount
1062,620,310
#GameTime,Gaze_X,Gaze_Y
1.74,230,91
1.76,230,91
1.78,230,91
1.80,230,91
1.82,230,91
1.84,230,91
1.86,230,91
1.88,230,91
1.90,230,91
1.92,230,91
1.94,230,91
1.96,230,91
1.98,230,91
2.00,230,91
2.02,230,91
2.04,230,91
2.06,228,92
2.08,220,97
2.10,207,107
2.12,187,121
2.14,175,129
2.16,150,145
2.18,135,154
2.20,117,164
2.22,108,168
2.24,98,172
2.26,93,175
2.28,87,178
2.30,84,180
2.32,82,181
2.34,80,181
2.36,78,181
2.38,76,181
2.40,74,181
2.42,72,180
2.44,70,179
2.46,68,178
2.48,65,178
2.50,63,178
2.52,61,183
2.54,59,189
2.56,57,196
2.58,57,202
2.60,57,207
2.62,57,210
2.64,57,216
2.66,58,220
2.68,60,226
2.70,61,229
2.72,63,232
2.74,65,234
2.76,76,236
2.78,89,237
2.80,118,237
2.82,144,236
2.84,187,229
2.86,217,223
2.88,261,216
2.90,280,214
2.92,310,211
2.94,327,210
2.96,346,209
2.98,355,208
3.00,366,206
3.02,372,204
3.04,379,203
3.06,383,201
3.08,389,199
3.10,393,196
3.12,397,194
3.14,401,191
3.16,403,189
3.18,407,186
3.20,409,185
3.22,411,183
3.24,414,180
3.26,416,178
3.28,418,175
3.30,419,174
3.32,421,170
3.34,422,168
3.36,422,165
3.38,423,163
3.40,423,160
3.42,423,155
3.44,423,150
3.46,423,142
3.48,422,134
3.50,421,127
3.52,418,117
3.54,417,109
3.56,416,96
3.58,414,88
3.60,412,80
3.62,409,73
3.64,405,63
3.66,402,56
3.68,399,49
3.70,394,41
3.72,389,33
3.74,386,27
3.76,381,20
3.78,380,18
3.80,378,14
3.82,376,11
3.84,374,8
3.86,373,6
3.88,370,3
3.90,368,1
4.08,257,0
4.10,232,3
4.12,218,4
4.14,191,5
4.16,168,5
4.18,155,5
4.20,137,5
4.22,126,5
4.24,112,3
4.26,102,3
4.28,90,3
4.30,83,3
4.32,78,4
4.34,70,6
4.36,63,8
4.38,60,10
4.40,57,11
4.42,54,13
4.44,53,13
4.46,50,15
4.48,49,16
4.50,48,18
4.52,46,19
4.54,45,22
4.56,43,32
4.58,41,44
4.60,39,75
4.62,38,91
4.64,37,109
4.66,37,134
4.68,37,150
4.70,46,179
4.72,58,206
4.74,65,218
4.76,74,233
4.78,81,240
4.80,86,245
4.82,96,252
4.84,103,257
4.86,110,261
4.88,114,264
4.90,120,267
5.40,465,267
5.42,471,263
5.74,470,26
5.76,463,12
5.78,458,3
6.60,85,2
6.62,82,4
6.64,79,6
6.66,75,9
6.68,74,11
6.70,73,13
6.72,72,18
6.74,71,23
6.76,71,31
6.78,71,45
6.80,71,54
6.82,70,68
6.84,69,90
6.86,69,108
6.88,71,128
6.90,73,141
6.92,77,149
6.94,82,160
6.96,85,167
6.98,92,181
7.00,98,198
7.02,102,206
7.04,104,211
7.06,105,214
7.08,106,215
7.10,108,217
7.12,113,220
7.14,118,223
7.16,123,225
7.18,132,226
7.20,143,227
7.22,152,227
7.24,161,227
7.26,175,227
7.28,184,227
7.30,207,230
7.32,233,233
7.34,253,234
7.36,274,234
7.38,297,234
7.40,315,233
7.42,345,229
7.44,359,227
7.46,385,224
7.48,401,222
7.50,420,217
7.52,431,214
7.54,445,211
7.56,457,207
7.58,464,206
7.60,472,205
8.08,474,95
8.10,466,88
8.12,460,84
8.14,451,77
8.16,444,73
8.18,432,67
8.20,422,61
8.22,408,55
8.24,400,51
8.26,389,46
8.28,382,43
8.30,369,39
8.32,360,37
8.34,346,35
8.36,336,34
8.38,322,32
8.40,306,31
8.42,294,31
8.44,282,31
8.46,259,31
8.48,238,31
8.50,209,31
8.52,178,31
8.54,164,31
8.56,147,31
8.58,124,31
8.60,106,31
8.62,96,31
8.64,87,32
8.66,77,35
8.68,73,37
8.70,65,41
8.72,60,44
8.74,54,51
8.76,51,58
8.78,47,68
8.80,44,77
8.82,42,83
8.84,42,88
8.86,42,104
8.88,42,124
8.90,42,139
8.92,43,151
8.94,44,165
8.96,45,172
8.98,50,185
9.00,58,200
9.02,63,213
9.04,68,220
9.06,76,234
9.08,81,239
9.10,87,245
9.12,96,253
9.14,103,258
9.16,112,264
9.80,476,87
9.82,463,61
9.84,451,42
9.86,433,15
10.72,473,190
10.74,457,166
10.76,443,150
10.78,417,128
10.80,394,110
10.82,354,88
10.84,326,77
10.86,277,68
10.88,229,64
10.90,200,62
10.92,182,62
10.94,143,62
10.96,123,62
10.98,96,75
11.00,79,93
11.02,63,117
11.04,54,134
11.06,43,162
11.08,41,183
11.10,41,226
11.46,421,268
11.48,421,251
11.50,419,223
11.52,413,202
11.54,399,173
11.56,389,155
11.58,367,123
11.60,355,107
11.62,327,82
11.64,299,72
11.66,275,70
11.68,246,68
11.70,197,68
11.72,164,68
11.74,131,70
11.76,103,78
11.78,80,103
11.80,67,128
11.82,54,169
11.84,50,186
11.86,45,211
11.88,44,224
11.90,43,248
11.92,46,267
