#Date,TotalDistance
2026/04/17 11:01:32,1827.0
#Screen_X,Screen_Y,GazeDataCount
1062,620,399
#GameTime,Gaze_X,Gaze_Y
2.94,222,117
2.96,222,117
2.98,222,117
3.00,222,117
3.02,222,117
3.04,222,117
3.06,222,117
3.08,222,117
3.10,222,117
3.12,222,117
3.14,222,117
3.16,222,117
3.18,222,117
3.20,222,117
3.22,221,117
3.24,218,119
3.26,209,128
3.28,201,137
3.30,189,156
3.32,182,167
3.34,177,177
3.36,173,186
3.38,171,194
3.40,171,197
3.42,171,202
3.44,171,206
3.46,171,209
3.48,171,211
3.50,171,214
3.52,171,215
3.54,170,217
3.56,169,219
3.58,168,220
3.60,167,221
3.62,166,222
3.64,165,222
3.66,164,222
3.68,162,222
3.70,158,222
3.72,151,219
3.74,142,214
3.76,135,209
3.78,125,202
3.80,119,197
3.82,112,191
3.84,109,187
3.86,105,184
3.88,104,181
3.90,104,177
3.92,104,173
3.94,104,167
3.96,104,164
3.98,104,159
4.00,105,156
4.02,106,152
4.04,107,147
4.06,108,144
4.08,109,139
4.10,110,136
4.12,111,134
4.14,112,131
4.16,113,128
4.18,115,126
4.20,117,123
4.22,119,120
4.24,120,119
4.26,122,117
4.28,126,114
4.30,128,113
4.32,134,111
4.34,142,110
4.36,149,110
4.38,159,110
4.40,178,110
4.42,200,110
4.44,215,110
4.46,235,108
4.48,248,104
4.50,261,100
4.52,288,88
4.54,309,76
4.56,323,67
4.58,337,61
4.60,337,61
4.62,337,61
4.64,337,61
4.66,337,61
4.68,337,61
4.70,337,61
4.72,337,61
4.74,337,61
4.76,337,61
4.78,337,61
4.80,337,61
4.82,337,61
4.84,337,61
4.86,337,61
4.88,337,61
4.90,335,59
4.92,330,56
4.94,321,50
4.96,314,45
4.98,301,39
5.00,291,35
5.02,283,33
5.04,268,32
5.06,253,31
5.08,243,31
5.10,228,34
5.12,216,39
5.14,204,46
5.16,183,62
5.18,169,76
5.20,161,88
5.22,155,99
5.24,155,99
5.26,155,99
5.28,155,99
5.30,155,99
5.32,155,99
5.34,155,99
5.36,155,99
5.38,155,99
5.40,155,99
5.42,155,99
5.44,155,99
5.46,155,99
5.48,152,100
5.50,148,102
5.52,141,109
5.54,128,129
5.56,122,147
5.58,119,161
5.60,116,182
5.62,116,189
5.64,116,201
5.66,119,209
5.68,121,212
5.70,124,216
5.72,126,221
5.74,127,222
5.76,128,223
5.78,128,223
5.80,128,223
5.82,128,223
5.84,128,223
5.86,128,223
5.88,128,224
5.90,128,224
5.92,127,224
5.94,126,224
5.96,124,224
5.98,122,224
6.00,121,224
6.02,118,223
6.04,116,222
6.06,115,222
6.08,113,221
6.10,112,221
6.12,110,220
6.14,108,219
6.16,104,218
6.18,98,215
6.20,92,212
6.22,83,205
6.24,77,201
6.26,72,197
6.28,64,191
6.30,60,188
6.32,53,184
6.34,50,182
6.36,46,179
6.38,42,178
6.40,41,178
6.42,40,177
6.44,39,177
6.46,38,176
6.48,37,176
6.50,36,175
6.52,35,174
6.54,35,173
6.56,34,173
6.58,34,172
6.60,34,172
6.62,34,172
6.64,34,172
6.66,34,172
6.68,34,172
6.70,34,172
6.72,34,172
6.74,33,172
6.76,33,172
6.78,33,172
6.80,33,173
6.82,32,173
6.84,32,174
6.86,32,174
6.88,31,174
6.90,31,175
6.92,31,175
6.94,31,177
6.96,31,178
6.98,31,180
7.00,31,182
7.02,31,183
7.04,32,184
7.06,34,185
7.08,36,186
7.10,40,187
7.12,44,188
7.14,50,189
7.16,59,189
7.18,67,189
7.20,79,189
7.22,89,189
7.24,114,187
7.26,149,186
7.28,187,186
7.30,214,186
7.32,268,186
7.34,304,186
7.36,350,186
7.38,368,186
7.40,391,188
7.42,391,188
7.44,391,188
7.46,391,188
7.48,391,188
7.50,391,188
7.52,391,188
7.54,391,188
7.56,391,188
7.58,391,188
7.60,391,188
7.62,391,188
7.64,391,188
7.66,391,188
7.68,391,188
7.70,391,184
7.72,396,171
7.74,400,159
7.76,409,139
7.78,416,127
7.80,425,110
7.82,431,100
7.84,437,91
7.86,441,84
7.88,445,78
7.90,446,74
7.92,448,70
7.94,449,68
7.96,450,66
7.98,450,64
8.00,450,64
8.02,450,63
8.04,450,63
8.06,450,62
8.08,450,62
8.10,450,61
8.12,450,60
8.14,450,59
8.16,449,57
8.18,448,57
8.20,446,55
8.22,444,54
8.24,441,52
8.26,438,50
8.28,435,47
8.30,432,45
8.32,429,42
8.34,426,41
8.36,423,40
8.38,422,39
8.40,421,38
8.42,419,38
8.44,418,38
8.46,416,38
8.48,414,38
8.50,413,38
8.52,411,38
8.54,410,38
8.56,409,38
8.58,408,38
8.60,408,38
8.62,407,39
8.64,407,39
8.66,406,39
8.68,406,39
8.70,406,40
8.72,405,40
8.74,405,40
8.76,405,41
8.78,404,41
8.80,404,41
8.82,403,42
8.84,403,42
8.86,402,43
8.88,402,43
8.90,401,44
8.92,401,45
8.94,400,46
8.96,399,47
8.98,399,49
9.00,398,51
9.02,398,54
9.04,397,56
9.06,396,58
9.08,395,62
9.10,394,65
9.12,393,70
9.14,393,74
9.16,392,79
9.18,391,81
9.20,391,84
9.22,390,86
9.24,389,89
9.26,388,92
9.28,387,94
9.30,386,96
9.32,384,100
9.34,383,101
9.36,382,105
9.38,380,107
9.40,378,111
9.42,376,114
9.44,374,117
9.46,372,119
9.48,371,121
9.50,370,122
9.52,369,124
9.54,368,125
9.56,367,126
9.58,367,127
9.60,365,128
9.62,365,129
9.64,365,130
9.66,365,131
9.68,365,131
9.70,365,131
9.72,365,131
9.74,365,131
9.76,365,131
9.78,365,131
9.80,365,131
9.82,365,131
9.84,365,131
9.86,365,131
9.88,365,131
9.90,365,131
9.92,365,131
9.94,365,131
9.96,364,131
9.98,362,131
10.00,359,132
10.02,356,133
10.04,353,134
10.06,348,137
10.08,342,140
10.10,339,142
10.12,335,146
10.14,333,148
10.16,332,149
10.18,331,150
10.20,331,152
10.22,331,153
10.24,331,155
10.26,331,156
10.28,331,157
10.30,331,157
10.32,331,157
10.34,331,157
10.36,331,157
10.38,331,158
10.40,331,158
10.42,331,158
10.44,331,158
10.46,331,158
10.48,331,158
10.50,331,158
10.52,331,158
10.54,331,158
10.56,331,158
10.58,331,158
10.60,331,158
10.62,331,158
10.64,331,158
10.66,331,158
10.68,331,158
10.70,331,158
10.72,331,158
10.74,331,158
10.76,331,158
10.78,331,158
10.80,331,158
10.82,331,158
10.84,329,159
10.86,324,165
10.88,289,196
10.90,231,250
