#Date,TotalDistance
2026/04/22 20:02:43,25445.1
#Screen_X,Screen_Y,GazeDataCount
1920,1080,2844
#GameTime,Gaze_X,Gaze_Y
16.24,865,132
16.24,865,132
16.26,865,135
16.26,865,135
16.28,865,151
16.28,865,151
16.30,865,175
16.30,865,175
16.32,871,207
16.32,871,207
16.34,877,237
16.34,877,237
16.36,885,263
16.36,885,263
16.38,891,277
16.38,891,277
16.40,891,279
16.40,891,279
16.42,893,279
16.42,893,279
16.44,893,279
16.44,893,279
16.46,893,279
16.46,893,279
16.48,893,279
16.48,893,279
16.50,893,279
16.50,893,279
16.52,893,279
16.52,893,279
16.54,893,279
16.54,893,279
16.56,893,283
16.56,893,283
16.58,903,299
16.58,903,299
16.60,913,319
16.60,913,319
16.62,923,341
16.62,923,341
16.64,929,359
16.64,929,359
16.66,935,377
16.66,935,377
16.68,937,393
16.68,937,393
16.70,939,406
16.70,939,406
16.72,939,412
16.72,939,412
16.74,939,414
16.74,939,414
16.76,939,414
16.76,939,414
16.78,939,414
16.78,939,414
16.80,939,414
16.80,939,414
16.82,939,414
16.82,939,414
16.84,939,414
16.84,939,414
16.86,939,414
16.86,939,414
16.88,939,414
16.88,939,414
16.90,907,418
16.90,907,418
16.92,812,424
16.92,812,424
16.94,668,426
16.94,668,426
16.96,463,428
16.96,463,428
16.98,240,428
16.98,240,428
17.00,0,0
17.02,0,0
17.04,0,0
17.06,0,0
17.08,0,0
17.10,0,0
17.12,0,0
17.14,0,0
17.16,0,0
17.18,0,0
17.20,0,0
17.22,0,0
17.24,0,0
17.26,0,0
17.28,0,0
17.30,0,0
17.32,0,0
17.34,0,0
17.36,0,0
17.38,0,0
17.40,0,0
17.42,0,0
17.44,0,0
17.46,0,0
17.48,0,0
17.50,0,0
17.52,0,0
17.54,0,0
17.56,0,0
17.58,0,0
17.60,0,0
17.62,0,0
17.64,0,0
17.66,0,0
17.68,0,0
17.70,0,0
17.72,0,0
17.74,0,0
17.76,0,0
17.78,0,0
17.80,0,0
17.82,0,0
17.84,0,0
17.86,0,0
17.88,0,0
17.90,0,0
17.92,0,0
17.94,0,0
17.96,0,0
17.98,0,0
18.00,0,0
18.02,0,0
18.04,0,0
18.06,0,0
18.08,0,0
18.10,0,0
18.12,0,0
18.14,0,0
18.16,0,0
18.18,0,0
18.20,0,0
18.22,0,0
18.24,0,0
18.26,0,0
18.28,0,0
18.30,0,0
18.32,0,0
18.34,0,0
18.36,0,0
18.38,0,0
18.40,0,0
18.42,0,0
18.44,0,0
18.46,0,0
18.48,0,0
18.50,0,0
18.52,0,0
18.54,0,0
18.56,0,0
18.58,0,0
18.60,0,0
18.62,0,0
18.64,0,0
18.66,0,0
18.68,0,0
18.70,0,0
18.72,0,0
18.74,0,0
18.76,0,0
18.78,0,0
18.80,0,0
18.82,0,0
18.84,0,0
18.86,0,0
18.88,0,0
18.90,0,0
18.92,0,0
18.94,0,0
18.96,0,0
18.98,0,0
19.00,0,0
19.02,0,0
19.04,0,0
19.06,0,0
19.08,0,0
19.10,0,0
19.12,0,0
19.14,0,0
19.16,0,0
19.18,0,0
19.20,0,0
19.22,0,0
19.24,76,658
19.24,76,658
19.26,347,650
19.26,347,650
19.28,572,648
19.28,572,648
19.30,724,648
19.30,724,648
19.32,758,648
19.32,758,648
19.34,758,648
19.34,758,648
19.36,758,648
19.36,758,648
19.38,758,648
19.38,758,648
19.40,756,648
19.40,756,648
19.42,728,646
19.42,728,646
19.44,628,642
19.44,628,642
19.46,497,640
19.46,497,640
19.48,379,640
19.48,379,640
19.50,315,644
19.50,315,644
19.52,280,652
19.52,280,652
19.54,276,656
19.54,276,656
19.56,270,660
19.56,270,660
19.58,264,666
19.58,264,666
19.60,258,672
19.60,258,672
19.62,250,679
19.62,250,679
19.64,238,693
19.64,238,693
19.66,220,705
19.66,220,705
19.68,194,715
19.68,194,715
19.70,156,721
19.70,156,721
19.72,134,723
19.72,134,723
19.74,130,723
19.74,130,723
19.76,130,723
19.76,130,723
19.78,130,723
19.78,130,723
19.80,130,723
19.80,130,723
19.82,130,723
19.82,130,723
19.84,130,723
19.84,130,723
19.86,130,723
19.86,130,723
19.88,130,723
19.88,130,723
19.90,130,723
19.90,130,723
19.92,130,723
19.92,130,723
19.94,128,723
19.94,128,723
19.96,114,721
19.96,114,721
19.98,92,715
19.98,92,715
20.00,86,711
20.00,86,711
20.02,86,711
20.02,86,711
20.04,86,711
20.04,86,711
20.06,86,711
20.06,86,711
20.08,86,711
20.08,86,711
20.10,86,711
20.10,86,711
20.12,86,711
20.12,86,711
20.14,86,711
20.14,86,711
20.16,86,711
20.16,86,711
20.18,86,711
20.18,86,711
20.20,86,711
20.20,86,711
20.22,86,711
20.22,86,711
20.24,86,709
20.24,86,709
