#Date,TotalDistance
2026/04/17 17:14:53,5333.9
#Screen_X,Screen_Y,GazeDataCount
820,487,491
#GameTime,Gaze_X,Gaze_Y
0.74,416,178
0.76,416,178
0.78,416,178
0.80,416,178
0.82,416,178
0.84,416,178
0.86,416,178
0.88,416,178
0.90,416,178
0.92,416,178
0.94,416,178
0.96,416,178
0.98,417,180
1.00,423,187
1.02,429,194
1.04,431,203
1.06,433,211
1.08,434,221
1.10,434,239
1.12,436,263
1.14,436,282
1.16,432,296
1.18,428,306
1.20,425,314
1.22,424,316
1.24,423,318
1.26,420,323
1.28,417,328
1.30,411,333
1.32,403,339
1.34,395,343
1.36,383,348
1.38,362,357
1.40,304,372
1.42,233,387
1.44,165,397
1.46,142,402
1.48,138,403
1.50,136,405
1.52,131,409
1.54,129,409
1.56,128,410
1.58,128,410
1.60,128,410
1.62,127,410
1.64,120,410
1.66,114,407
1.68,108,403
1.70,100,399
1.72,80,391
1.74,43,376
1.76,14,365
2.04,9,226
2.06,21,213
2.08,33,204
2.10,57,190
2.12,94,180
2.14,135,173
2.16,192,164
2.18,259,155
2.20,326,152
2.22,405,150
2.24,466,148
2.26,509,147
2.28,557,147
2.30,591,149
2.32,613,154
2.34,639,161
2.36,666,172
2.38,690,184
2.40,714,195
2.42,729,207
2.44,741,219
2.46,758,237
2.48,775,255
2.50,786,270
2.52,792,279
2.54,794,284
2.56,797,290
2.58,800,295
2.60,801,299
2.62,802,303
2.64,802,308
2.66,802,310
2.68,802,315
2.70,802,319
2.72,801,321
2.74,801,322
2.76,800,322
2.78,800,323
2.80,799,324
2.82,796,325
2.84,793,328
2.86,789,331
2.88,784,337
2.90,770,347
2.92,750,357
2.94,739,362
2.96,734,365
2.98,729,366
3.00,723,367
3.02,716,367
3.04,708,367
3.06,700,366
3.08,695,366
3.10,685,365
3.12,665,362
3.14,628,351
3.16,587,344
3.18,526,341
3.20,460,340
3.22,411,339
3.24,384,339
3.26,375,339
3.28,368,342
3.30,349,345
3.32,340,345
3.34,326,346
3.36,319,346
3.38,319,346
3.40,318,346
3.42,318,346
3.44,318,346
3.46,315,346
3.48,291,350
3.50,246,359
3.52,193,368
3.54,166,370
3.56,164,370
3.58,164,370
3.60,164,370
3.62,164,370
3.64,164,370
3.66,164,370
3.68,164,370
3.70,164,370
3.72,164,370
3.74,160,372
3.76,159,375
3.78,155,379
3.80,154,382
3.82,154,389
3.84,155,399
3.86,159,404
3.88,163,405
3.90,173,408
3.92,189,412
3.94,203,417
3.96,209,417
3.98,209,417
4.00,209,417
4.02,209,417
4.04,211,417
4.06,222,412
4.08,243,401
4.10,267,392
4.12,302,381
4.14,350,365
4.16,412,345
4.18,466,327
4.20,517,310
4.22,548,293
4.24,563,279
4.26,572,264
4.28,575,254
4.30,577,243
4.32,577,236
4.34,577,234
4.36,577,234
4.38,577,234
4.40,577,233
4.42,577,233
4.44,577,233
4.46,577,233
4.48,577,233
4.50,577,233
4.52,577,242
4.54,590,256
4.56,617,265
4.58,651,269
4.60,692,269
4.62,730,265
4.64,758,256
4.66,774,245
4.68,789,225
4.70,798,209
4.72,801,205
4.74,801,203
4.76,801,200
4.78,801,199
4.80,801,199
4.82,801,199
4.84,799,197
4.86,791,191
4.88,784,184
4.90,782,179
4.92,784,169
4.94,787,151
4.96,788,136
4.98,787,124
5.00,785,116
5.02,784,114
5.04,784,113
5.06,782,110
5.08,777,105
5.10,772,102
5.12,767,97
5.14,764,93
5.16,763,92
5.18,763,92
5.20,763,92
5.22,763,92
5.24,762,92
5.26,762,92
5.28,762,92
5.30,759,89
5.32,756,85
5.34,755,84
5.36,755,83
5.38,755,82
5.40,751,79
5.42,745,73
5.44,740,69
5.46,735,63
5.48,731,62
5.50,730,61
5.52,730,61
5.54,730,61
