#Date,TotalDistance
2026/04/22 04:41:01,29821.6
#Screen_X,Screen_Y,GazeDataCount
1920,1080,1068
#GameTime,Gaze_X,Gaze_Y
0.84,1008,421,0
0.86,1008,421,0
0.88,1008,421,0
0.90,991,407,0
0.92,963,382,0
0.94,918,336,0
0.96,884,291,0
0.98,861,240,0
1.00,844,204,0
1.02,838,172,0
1.04,838,153,0
1.06,838,127,0
1.08,844,107,0
1.10,847,88,0
1.12,853,68,0
1.14,855,48,0
1.16,858,34,0
1.18,867,20,0
1.20,872,8,0
1.22,884,6,0
1.28,991,11,0
1.30,1070,51,0
1.32,1149,99,0
1.34,1209,136,0
1.36,1254,170,0
1.38,1277,189,0
1.40,1299,218,0
1.42,1330,243,0
1.44,1373,277,0
1.46,1441,334,0
1.48,1508,382,0
1.50,1557,418,0
1.52,1585,444,0
1.54,1590,461,0
1.56,1590,469,0
1.58,1590,472,0
1.60,1590,475,0
1.62,1588,478,0
1.64,1585,483,0
1.66,1585,489,0
1.68,1576,495,0
1.70,1574,509,0
1.72,1568,517,0
1.74,1548,537,0
1.76,1523,557,0
1.78,1477,580,0
1.80,1395,605,0
1.82,1285,619,0
1.84,1155,622,0
1.86,1048,616,0
1.88,915,591,0
1.90,819,560,0
1.92,723,520,0
1.94,660,486,0
1.96,592,430,0
1.98,539,373,0
2.00,491,308,0
2.02,448,243,0
2.04,423,187,0
2.06,400,122,0
2.08,378,48,0
2.52,1503,11,0
2.54,1525,59,0
2.56,1551,113,0
2.58,1574,155,0
2.60,1596,198,0
2.62,1613,235,0
2.64,1630,254,0
2.66,1630,257,0
2.68,1630,257,0
2.70,1630,257,0
2.72,1630,257,0
2.74,1630,257,0
2.76,1619,260,0
2.78,1579,263,0
2.80,1497,271,0
2.82,1378,286,0
2.84,1279,297,0
2.86,1223,297,0
2.88,1192,297,0
2.90,1181,294,0
2.92,1172,286,0
2.94,1152,257,0
2.96,1127,229,0
2.98,1087,187,0
3.00,1050,147,0
3.02,1014,119,0
3.04,983,96,0
3.06,963,85,0
3.08,940,76,0
3.10,912,74,0
3.12,872,74,0
3.14,821,82,0
3.16,762,93,0
3.18,714,110,0
3.20,680,116,0
3.22,663,119,0
3.24,663,119,0
3.26,657,122,0
3.28,626,122,0
3.30,587,122,0
3.32,561,122,0
3.34,544,127,0
3.36,527,139,0
3.38,488,147,0
3.40,440,147,0
3.42,395,141,0
3.44,363,122,0
3.46,344,85,0
3.48,332,42,0
3.80,1169,6,0
3.82,1378,34,0
3.84,1574,51,0
3.86,1667,59,0
3.88,1814,68,0
4.26,1899,690,0
4.28,1817,724,0
4.30,1698,761,0
4.32,1537,797,0
4.34,1395,817,0
4.36,1333,823,0
4.38,1308,826,0
4.40,1308,826,0
4.42,1308,826,0
4.44,1308,826,0
4.46,1294,814,0
4.48,1263,789,0
4.50,1203,749,0
4.52,1138,704,0
4.54,1070,670,0
4.56,980,636,0
4.58,898,608,0
4.60,841,597,0
4.62,816,585,0
4.64,796,580,0
4.66,785,571,0
4.68,773,563,0
4.70,759,551,0
4.72,748,540,0
4.74,734,526,0
4.76,734,526,0
4.78,734,526,0
4.80,734,526,0
4.82,734,526,0
4.84,734,526,0
4.86,734,526,0
4.88,739,543,0
4.90,754,565,0
4.92,776,599,0
4.94,790,630,0
4.96,793,656,0
4.98,793,676,0
5.00,793,695,0
5.02,793,712,0
5.04,793,724,0
5.06,790,738,0
5.08,790,758,0
5.10,782,792,0
5.12,782,803,0
5.14,782,806,0
5.16,782,806,0
5.18,782,806,0
5.20,782,806,0
5.22,782,806,0
5.24,782,806,0
5.26,788,806,0
5.28,830,809,0
5.30,886,814,0
5.32,926,814,0
5.34,932,814,0
5.36,932,814,0
5.38,946,800,0
5.40,963,780,0
5.42,1005,738,0
5.44,1045,693,0
5.46,1121,616,0
5.48,1212,537,0
5.50,1339,433,0
5.52,1421,365,0
5.54,1486,317,0
5.56,1514,291,0
5.58,1528,274,0
5.60,1531,269,0
5.62,1534,263,0
5.64,1540,260,0
5.66,1542,257,0
5.68,1545,252,0
5.70,1545,243,0
5.72,1545,240,0
5.74,1545,232,0
5.76,1537,226,0
5.78,1517,221,0
5.80,1460,218,0
5.82,1367,221,0
5.84,1240,229,0
5.86,1127,237,0
5.88,1025,243,0
5.90,963,243,0
5.92,912,243,0
5.94,864,237,0
5.96,819,226,0
5.98,782,221,0
6.00,739,212,0
6.02,694,204,0
6.04,643,198,0
6.06,607,192,0
6.08,581,189,0
6.10,561,189,0
6.12,547,187,0
6.14,544,187,0
6.16,544,187,0
6.18,544,187,0
6.20,544,187,0
6.22,544,187,0
6.24,544,187,0
6.26,559,209,0
6.28,592,246,0
6.30,680,308,0
6.32,773,345,0
6.34,833,353,0
6.36,886,353,0
6.38,946,348,0
6.40,1031,339,0
6.42,1138,328,0
6.44,1308,314,0
6.46,1466,308,0
6.48,1579,308,0
6.50,1647,305,0
6.52,1670,305,0
6.54,1670,305,0
6.56,1670,305,0
6.58,1670,305,0
6.60,1670,305,0
6.62,1670,305,0
6.64,1678,300,0
6.66,1684,288,0
6.68,1692,271,0
6.70,1698,252,0
6.72,1698,229,0
6.74,1692,204,0
6.76,1678,181,0
6.78,1664,164,0
6.80,1636,150,0
6.82,1596,139,0
6.84,1545,133,0
6.86,1489,133,0
6.88,1421,133,0
6.90,1336,141,0
6.92,1251,161,0
6.94,1161,178,0
6.96,1087,187,0
6.98,1022,189,0
7.00,966,189,0
7.02,926,189,0
7.04,886,189,0
7.06,855,184,0
7.08,782,181,0
7.10,691,178,0
7.12,592,178,0
7.14,516,175,0
7.16,471,175,0
7.18,454,175,0
7.20,445,175,0
7.22,445,175,0
7.24,445,175,0
7.26,445,175,0
7.28,445,175,0
7.30,445,175,0
7.32,445,175,0
7.34,445,175,0
7.36,448,175,0
7.38,477,175,0
7.40,575,189,0
7.42,720,204,0
7.44,903,223,0
7.46,1070,237,0
7.48,1166,243,0
7.50,1226,249,0
7.52,1243,252,0
7.54,1260,252,0
7.56,1288,257,0
7.58,1333,269,0
7.60,1367,277,0
7.62,1395,291,0
7.64,1404,305,0
7.66,1407,322,0
7.68,1415,342,0
7.70,1418,373,0
7.72,1418,404,0
7.74,1410,435,0
7.76,1393,461,0
7.78,1376,472,0
7.80,1361,481,0
7.82,1350,483,0
7.84,1328,486,0
7.86,1265,495,0
7.88,1200,506,0
7.90,1115,515,0
7.92,1053,515,0
7.94,1011,515,0
7.96,1000,517,0
7.98,1000,517,0
8.00,1000,517,0
8.02,1000,517,0
8.04,1000,517,0
8.06,1000,517,0
8.08,1000,517,0
8.10,1000,520,0
8.12,1000,520,0
8.14,1000,520,0
8.16,1000,520,0
8.18,1000,520,0
8.20,1000,506,0
8.22,983,452,0
8.24,943,393,0
8.26,892,345,0
8.28,850,311,0
8.30,824,291,0
8.32,773,260,0
8.34,711,232,0
8.36,649,209,0
8.38,601,189,0
8.40,578,175,0
8.42,559,167,0
8.44,542,158,0
8.46,522,150,0
8.48,513,147,0
8.50,510,147,0
8.52,510,147,0
8.54,510,147,0
8.56,494,144,0
8.58,434,144,0
8.60,372,144,0
8.62,324,155,0
8.64,304,164,0
8.66,296,175,0
8.68,287,181,0
8.70,284,187,0
8.72,281,189,0
8.74,281,206,0
8.76,293,232,0
8.78,313,260,0
8.80,332,277,0
8.82,344,280,0
8.84,344,280,0
8.86,344,280,0
8.88,344,280,0
8.90,344,280,0
8.92,372,280,0
8.94,412,280,0
8.96,468,283,0
8.98,488,286,0
9.00,488,286,0
9.02,488,286,0
9.04,488,286,0
9.06,488,286,0
9.08,502,286,0
9.10,547,291,0
9.12,655,303,0
9.14,821,319,0
9.16,997,339,0
9.18,1152,359,0
9.20,1192,365,0
9.22,1192,365,0
9.24,1192,365,0
9.26,1192,365,0
9.28,1192,365,0
9.30,1192,365,0
9.32,1192,368,0
9.34,1192,368,0
9.36,1192,368,0
9.38,1192,368,0
9.40,1192,368,0
9.42,1181,373,0
9.44,1144,387,0
9.46,1104,401,0
9.48,1076,413,0
9.50,1067,416,0
9.52,1065,416,0
9.54,1065,416,0
9.56,1065,416,0
9.58,1065,416,0
9.60,1065,416,0
9.62,1065,416,0
9.64,1065,416,0
9.66,1065,416,0
9.68,1065,416,0
9.70,1065,416,0
9.72,1065,416,0
9.74,1065,416,0
9.76,1065,416,0
9.78,1065,416,0
9.80,1065,416,0
9.82,1065,416,0
9.84,1059,410,0
9.86,1048,399,0
9.88,1034,382,0
9.90,1019,368,0
9.92,1008,356,0
9.94,1002,348,0
9.96,1000,348,0
9.98,1000,348,0
10.00,1000,348,0
10.02,1000,348,0
10.04,1000,348,0
10.06,1000,348,0
10.08,1000,348,0
10.10,1000,348,0
10.12,1000,348,0
10.14,1000,348,0
10.16,985,325,0
10.18,901,271,0
10.20,805,229,0
10.22,686,184,0
10.24,607,161,0
10.26,587,155,0
10.28,584,155,0
10.30,584,155,0
10.32,584,155,0
10.34,584,155,0
10.36,584,155,0
10.38,584,155,0
10.40,584,155,0
10.42,584,155,0
10.44,584,155,0
10.46,578,155,0
10.48,570,155,0
10.50,567,158,0
10.52,556,164,0
10.54,544,175,0
10.56,539,192,0
10.58,539,201,0
10.60,539,204,0
10.62,539,204,0
10.64,539,204,0
10.66,539,204,0
10.68,539,204,0
10.70,539,204,0
10.72,539,204,0
10.74,539,204,0
10.76,539,204,0
10.78,539,204,0
10.80,539,204,0
10.82,539,204,0
10.84,539,204,0
10.86,539,204,0
10.88,539,204,0
10.90,539,204,0
10.92,539,204,0
10.94,539,204,0
10.96,539,204,0
10.98,539,204,0
11.00,539,204,0
11.02,539,201,0
11.04,539,198,0
11.06,539,198,0
11.08,542,198,0
11.10,542,198,0
11.12,578,201,0
11.14,646,206,0
11.16,720,218,0
11.18,827,235,0
11.20,918,257,0
11.22,1000,277,0
11.24,1062,288,0
11.26,1087,294,0
11.28,1096,297,0
11.30,1096,297,0
11.32,1096,297,0
11.34,1096,297,0
11.36,1096,297,0
11.38,1096,297,0
11.40,1101,297,0
11.42,1121,297,0
11.44,1149,297,0
11.46,1172,303,0
11.48,1186,305,0
11.50,1186,305,0
11.52,1186,305,0
11.54,1186,305,0
11.56,1186,305,0
11.58,1186,305,0
11.60,1186,305,0
11.62,1189,305,0
11.64,1254,305,0
11.66,1384,305,0
11.68,1579,308,0
11.70,1732,322,0
11.72,1800,331,0
11.74,1811,334,0
11.76,1811,334,0
11.78,1811,334,0
11.80,1814,336,0
11.82,1817,345,0
11.84,1825,365,0
11.86,1836,390,0
11.88,1848,430,0
11.90,1853,464,0
11.92,1856,500,0
11.94,1856,554,0
11.96,1856,585,0
11.98,1853,614,0
12.00,1848,642,0
12.02,1839,662,0
12.04,1825,695,0
12.06,1814,732,0
12.08,1797,763,0
12.10,1786,786,0
