#Date,TotalDistance
2026/04/22 02:43:26,3288.5
#Screen_X,Screen_Y,GazeDataCount
1920,1080,73
#GameTime,Gaze_X,Gaze_Y
16.52,1030,118,0
16.54,1010,130,0
16.56,987,136,0
16.58,971,143,0
16.60,935,159,0
16.62,874,180,0
16.64,694,232,0
16.66,464,286,0
16.68,153,362,0
17.32,110,757,0
17.34,537,643,0
17.36,719,580,0
17.38,794,548,0
17.40,799,546,0
17.42,799,546,0
17.44,799,546,0
17.46,799,546,0
17.48,794,546,0
17.50,771,573,0
17.52,742,621,0
17.54,712,668,0
17.56,676,716,0
17.58,667,725,0
17.60,642,748,0
17.62,571,782,0
17.64,433,821,0
17.66,328,839,0
17.68,260,862,0
17.70,242,873,0
17.72,235,882,0
17.74,226,898,0
17.76,219,914,0
17.78,217,925,0
17.80,217,934,0
17.82,217,944,0
17.84,217,950,0
17.86,217,950,0
17.88,217,950,0
17.90,217,950,0
17.92,219,950,0
17.94,228,950,0
17.96,235,950,0
17.98,237,950,0
18.00,237,950,0
18.02,237,950,0
18.04,237,950,0
18.06,237,950,0
18.08,237,950,0
18.10,237,950,0
18.12,237,950,0
18.14,237,950,0
18.16,237,950,0
18.18,242,948,0
18.20,246,944,0
18.22,248,941,0
18.24,251,939,0
18.26,255,932,0
18.28,255,925,0
18.30,257,921,0
18.32,257,921,0
18.34,257,919,0
18.36,257,907,0
18.38,257,898,0
18.40,257,891,0
18.42,257,887,0
18.44,257,869,0
18.46,248,837,0
18.48,235,807,0
18.50,214,762,0
18.52,196,721,0
18.54,157,680,0
18.56,107,646,0
18.58,5,616,0
