#Date,TotalDistance
2026/05/07 12:45:42,5144.1
#Screen_X,Screen_Y,GazeDataCount
956,620,1231
#GameTime,Gaze_X,Gaze_Y
0.88,197,102
0.88,197,102
0.90,197,102
0.90,197,102
0.92,197,102
0.92,197,102
0.94,197,102
0.94,197,102
0.96,197,102
0.96,197,102
0.98,197,102
0.98,197,102
1.00,197,102
1.00,197,102
1.02,197,102
1.02,197,102
1.04,197,102
1.04,197,102
1.06,197,102
1.06,197,102
1.08,197,102
1.08,197,102
1.10,197,102
1.10,197,102
1.12,197,102
1.12,197,102
1.14,197,102
1.14,197,102
1.16,197,102
1.16,197,102
1.18,195,102
1.18,195,102
1.20,186,104
1.20,186,104
1.22,179,106
1.22,179,106
1.24,159,112
1.24,159,112
1.26,146,117
1.26,146,117
1.28,135,123
1.28,135,123
1.30,129,129
1.30,129,129
1.32,127,137
1.32,127,137
1.34,127,140
1.34,127,140
1.36,136,155
1.36,136,155
1.38,158,169
1.38,158,169
1.40,177,176
1.40,177,176
1.42,207,178
1.42,207,178
1.44,223,178
1.44,223,178
1.46,241,171
1.46,241,171
1.48,259,155
1.48,259,155
1.50,265,144
1.50,265,144
1.52,268,130
1.52,268,130
1.54,268,108
1.54,268,108
1.56,256,93
1.56,256,93
1.58,219,67
1.58,219,67
1.60,190,56
1.60,190,56
1.62,157,53
1.62,157,53
1.64,134,59
1.64,134,59
1.66,121,88
1.66,121,88
1.68,119,131
1.68,119,131
1.70,142,194
1.70,142,194
1.72,173,226
1.72,173,226
1.74,209,241
1.74,209,241
1.76,261,241
1.76,261,241
1.78,293,225
1.78,293,225
1.80,324,188
1.80,324,188
1.82,327,172
1.82,327,172
1.84,327,142
1.84,327,142
1.86,303,118
1.86,303,118
1.88,254,97
1.88,254,97
1.90,223,92
1.90,223,92
1.92,187,91
1.92,187,91
1.94,153,110
1.94,153,110
1.96,140,149
1.96,140,149
1.98,159,227
1.98,159,227
2.00,0,0
2.02,0,0
2.04,0,0
2.06,0,0
2.08,347,267
2.08,347,267
2.10,351,232
2.10,351,232
2.12,340,199
2.12,340,199
2.14,310,169
2.14,310,169
2.16,250,136
2.16,250,136
2.18,225,134
2.18,225,134
2.20,197,142
2.20,197,142
2.22,191,161
2.22,191,161
2.24,201,195
2.24,201,195
2.26,226,216
2.26,226,216
2.28,260,226
2.28,260,226
2.30,308,220
2.30,308,220
2.32,332,202
2.32,332,202
2.34,347,170
2.34,347,170
2.36,348,149
2.36,348,149
2.38,335,119
2.38,335,119
2.40,316,103
2.40,316,103
2.42,290,91
2.42,290,91
2.44,272,88
2.44,272,88
2.46,262,88
2.46,262,88
2.48,257,94
2.48,257,94
2.50,257,94
2.50,257,94
2.52,257,94
2.52,257,94
2.54,257,94
2.54,257,94
2.56,257,94
2.56,257,94
2.58,257,94
2.58,257,94
2.60,257,94
2.60,257,94
2.62,257,94
2.62,257,94
2.64,257,94
2.64,257,94
2.66,257,94
2.66,257,94
2.68,257,94
2.68,257,94
2.70,257,94
2.70,257,94
2.72,257,94
2.72,257,94
2.74,256,94
2.74,256,94
2.76,247,90
2.76,247,90
2.78,233,84
2.78,233,84
2.80,202,73
2.80,202,73
2.82,187,70
2.82,187,70
2.84,161,66
2.84,161,66
2.86,148,65
2.86,148,65
2.88,138,65
2.88,138,65
2.90,130,66
2.90,130,66
2.92,126,67
2.92,126,67
2.94,120,70
2.94,120,70
2.96,116,71
2.96,116,71
2.98,110,73
2.98,110,73
3.00,106,74
3.00,106,74
3.02,101,75
3.02,101,75
3.04,99,76
3.04,99,76
3.06,98,76
3.06,98,76
3.08,96,76
3.08,96,76
3.10,96,76
3.10,96,76
3.12,96,76
3.12,96,76
3.14,96,76
3.14,96,76
3.16,96,76
3.16,96,76
3.18,96,76
3.18,96,76
3.20,96,76
3.20,96,76
3.22,96,76
3.22,96,76
3.24,96,76
3.24,96,76
3.26,96,76
3.26,96,76
3.28,96,76
3.28,96,76
3.30,96,76
3.30,96,76
3.32,95,77
3.32,95,77
3.34,95,77
3.34,95,77
3.36,94,79
3.36,94,79
3.38,93,81
3.38,93,81
3.40,92,83
3.40,92,83
3.42,92,86
3.42,92,86
3.44,91,87
3.44,91,87
3.46,91,89
3.46,91,89
3.48,91,90
3.48,91,90
3.50,91,91
3.50,91,91
3.52,92,94
3.52,92,94
3.54,101,102
3.54,101,102
3.56,107,107
3.56,107,107
3.58,107,107
3.58,107,107
3.60,107,107
3.60,107,107
3.62,107,107
3.62,107,107
3.64,107,107
3.64,107,107
3.66,107,107
3.66,107,107
3.68,107,107
3.68,107,107
3.70,107,107
3.70,107,107
3.72,107,107
3.72,107,107
3.74,107,107
3.74,107,107
3.76,107,107
3.76,107,107
3.78,107,107
3.78,107,107
3.80,107,107
3.80,107,107
3.82,107,107
3.82,107,107
3.84,107,107
3.84,107,107
3.86,107,107
3.86,107,107
3.88,107,107
3.88,107,107
3.90,113,107
3.90,113,107
3.92,129,108
3.92,129,108
3.94,163,108
3.94,163,108
3.96,200,108
3.96,200,108
3.98,256,101
3.98,256,101
4.00,305,93
4.00,305,93
4.02,362,80
4.02,362,80
4.04,382,75
4.04,382,75
4.06,407,64
4.06,407,64
4.08,417,59
4.08,417,59
4.10,423,54
4.10,423,54
4.12,427,51
4.12,427,51
4.14,429,49
4.14,429,49
4.16,429,48
4.16,429,48
4.18,430,47
4.18,430,47
4.20,430,47
4.20,430,47
4.22,430,46
4.22,430,46
4.24,430,46
4.24,430,46
4.26,430,46
4.26,430,46
4.28,430,46
4.28,430,46
4.30,430,46
4.30,430,46
4.32,430,46
4.32,430,46
