#Date,TotalDistance
2026/04/25 16:31:48,5136.2
#Screen_X,Screen_Y,GazeDataCount
1920,1080,331
#GameTime,Gaze_X,Gaze_Y
16.14,0,0
16.16,0,0
16.18,0,0
16.20,0,0
16.22,0,0
16.24,0,0
16.26,0,0
16.28,0,0
16.30,0,0
16.32,0,0
16.34,0,0
16.36,0,0
16.38,0,0
16.40,0,0
16.42,0,0
16.44,0,0
16.46,0,0
16.48,0,0
16.50,0,0
16.52,0,0
16.54,0,0
16.56,0,0
16.58,0,0
16.60,0,0
16.62,0,0
16.64,0,0
16.66,0,0
16.68,0,0
16.70,0,0
16.72,0,0
16.74,0,0
16.76,0,0
16.78,0,0
16.80,0,0
16.82,0,0
16.84,0,0
16.86,0,0
16.88,0,0
16.90,0,0
16.92,0,0
16.94,0,0
16.96,0,0
16.98,0,0
17.00,0,0
17.02,0,0
17.04,0,0
17.06,0,0
17.08,0,0
17.10,0,0
17.12,0,0
17.14,0,0
17.16,0,0
17.18,0,0
17.20,0,0
17.22,0,0
17.24,0,0
17.26,0,0
17.28,0,0
17.30,0,0
17.32,0,0
17.34,0,0
17.36,0,0
17.38,0,0
17.40,0,0
17.42,0,0
17.44,0,0
17.46,0,0
17.48,0,0
17.50,0,0
17.52,0,0
17.54,0,0
17.56,0,0
17.58,0,0
17.60,0,0
17.62,0,0
17.64,0,0
17.66,0,0
17.68,0,0
17.70,0,0
17.72,0,0
17.74,0,0
17.76,0,0
17.78,25,509
17.78,25,509
17.80,175,523
17.80,175,523
17.82,344,525
17.82,344,525
17.84,526,525
17.84,526,525
17.86,675,525
17.86,675,525
17.88,780,527
17.88,780,527
17.90,817,529
17.90,817,529
17.92,819,529
17.92,819,529
17.94,819,529
17.94,819,529
17.96,819,529
17.96,819,529
17.98,819,529
17.98,819,529
18.00,819,529
18.00,819,529
18.02,815,535
18.02,815,535
18.04,803,549
18.04,803,549
18.06,794,579
18.06,794,579
18.08,792,608
18.08,792,608
18.10,805,632
18.10,805,632
18.12,821,644
18.12,821,644
18.14,841,654
18.14,841,654
18.16,871,660
18.16,871,660
18.18,912,660
18.18,912,660
18.20,948,654
18.20,948,654
18.22,986,634
18.22,986,634
18.24,1023,608
18.24,1023,608
18.26,1047,579
18.26,1047,579
18.28,1065,549
18.28,1065,549
18.30,1075,517
18.30,1075,517
18.32,1079,491
18.32,1079,491
18.34,1075,466
18.34,1075,466
18.36,1057,446
18.36,1057,446
18.38,1027,434
18.38,1027,434
18.40,984,426
18.40,984,426
18.42,944,424
18.42,944,424
18.44,895,426
18.44,895,426
18.46,829,442
18.46,829,442
18.48,766,460
18.48,766,460
18.50,696,482
18.50,696,482
18.52,657,495
18.52,657,495
18.54,625,503
18.54,625,503
18.56,611,507
18.56,611,507
18.58,609,507
18.58,609,507
18.60,609,507
18.60,609,507
18.62,607,507
18.62,607,507
18.64,607,507
18.64,607,507
18.66,607,507
18.66,607,507
18.68,607,507
18.68,607,507
18.70,607,507
18.70,607,507
18.72,593,497
18.72,593,497
18.74,562,493
18.74,562,493
18.76,530,487
18.76,530,487
18.78,518,487
18.78,518,487
18.80,518,487
18.80,518,487
18.82,518,487
18.82,518,487
18.84,518,487
18.84,518,487
18.86,520,489
18.86,520,489
18.88,550,495
18.88,550,495
18.90,603,495
18.90,603,495
18.92,710,482
18.92,710,482
18.94,819,458
18.94,819,458
18.96,950,424
18.96,950,424
18.98,1055,386
18.98,1055,386
19.00,1152,337
19.00,1152,337
19.02,1214,287
19.02,1214,287
19.04,1269,234
19.04,1269,234
19.06,1313,188
19.06,1313,188
19.08,1342,149
19.08,1342,149
19.10,1364,117
19.10,1364,117
19.12,1378,87
19.12,1378,87
19.14,1386,63
19.14,1386,63
19.16,1394,40
19.16,1394,40
19.18,1396,28
19.18,1396,28
19.20,1396,22
19.20,1396,22
19.22,1396,22
19.22,1396,22
19.24,1396,22
19.24,1396,22
19.26,1396,22
19.26,1396,22
19.28,1396,22
19.28,1396,22
19.30,1396,22
19.30,1396,22
19.32,1396,22
19.32,1396,22
19.34,1386,22
19.34,1386,22
19.36,1358,38
19.36,1358,38
19.38,1269,87
19.38,1269,87
19.40,1091,178
19.40,1091,178
19.42,494,450
19.42,494,450
19.44,0,0
19.46,0,0
19.48,0,0
19.50,0,0
19.52,0,0
19.54,0,0
19.56,0,0
19.58,0,0
19.60,0,0
19.62,0,0
19.64,0,0
19.66,0,0
19.68,0,0
19.70,0,0
19.72,0,0
19.74,0,0
19.76,0,0
19.78,0,0
19.80,0,0
19.82,0,0
19.84,0,0
19.86,0,0
19.88,0,0
19.90,0,0
19.92,0,0
19.94,0,0
19.96,0,0
19.98,0,0
20.00,0,0
20.02,0,0
20.04,0,0
20.06,0,0
20.08,0,0
20.10,0,0
20.12,0,0
20.14,0,0
20.16,0,0
20.18,0,0
20.20,0,0
20.22,0,0
20.24,0,0
20.26,0,0
20.28,0,0
20.30,0,0
20.32,0,0
20.34,0,0
20.36,0,0
20.38,0,0
20.40,0,0
20.42,0,0
20.44,0,0
20.46,0,0
20.48,0,0
20.50,0,0
20.52,0,0
20.54,0,0
20.56,0,0
20.58,0,0
20.60,0,0
20.62,0,0
20.64,0,0
20.66,0,0
20.68,0,0
20.70,0,0
20.72,0,0
20.74,0,0
20.76,0,0
20.78,0,0
20.80,0,0
20.82,0,0
20.84,0,0
20.86,0,0
20.88,0,0
20.90,0,0
20.92,0,0
20.94,0,0
20.96,0,0
20.98,0,0
21.00,0,0
21.02,0,0
21.04,0,0
21.06,0,0
21.08,0,0
