#Date,TotalDistance
2026/05/07 12:56:22,2896.2
#Screen_X,Screen_Y,GazeDataCount
956,620,917
#GameTime,Gaze_X,Gaze_Y
3.08,229,107
3.08,229,107
3.10,229,107
3.10,229,107
3.12,229,107
3.12,229,107
3.14,229,107
3.14,229,107
3.16,229,107
3.16,229,107
3.18,229,107
3.18,229,107
3.20,229,107
3.20,229,107
3.22,229,107
3.22,229,107
3.24,229,107
3.24,229,107
3.26,229,107
3.26,229,107
3.28,229,109
3.28,229,109
3.30,229,117
3.30,229,117
3.32,228,134
3.32,228,134
3.34,227,149
3.34,227,149
3.36,226,161
3.36,226,161
3.38,225,167
3.38,225,167
3.40,224,171
3.40,224,171
3.42,224,172
3.42,224,172
3.44,224,172
3.44,224,172
3.46,224,172
3.46,224,172
3.48,225,173
3.48,225,173
3.50,230,173
3.50,230,173
3.52,230,173
3.52,230,173
3.54,230,173
3.54,230,173
3.56,230,173
3.56,230,173
3.58,230,173
3.58,230,173
3.60,230,173
3.60,230,173
3.62,230,173
3.62,230,173
3.64,230,173
3.64,230,173
3.66,230,173
3.66,230,173
3.68,230,173
3.68,230,173
3.70,230,173
3.70,230,173
3.72,230,173
3.72,230,173
3.74,230,173
3.74,230,173
3.76,230,173
3.76,230,173
3.78,226,173
3.78,226,173
3.80,214,172
3.80,214,172
3.82,185,166
3.82,185,166
3.84,161,161
3.84,161,161
3.86,133,154
3.86,133,154
3.88,114,149
3.88,114,149
3.90,100,144
3.90,100,144
3.92,84,139
3.92,84,139
3.94,78,136
3.94,78,136
3.96,71,132
3.96,71,132
3.98,67,126
3.98,67,126
4.00,67,126
4.00,67,126
4.02,67,126
4.02,67,126
4.04,67,126
4.04,67,126
4.06,67,126
4.06,67,126
4.08,67,126
4.08,67,126
4.10,67,126
4.10,67,126
4.12,67,126
4.12,67,126
4.14,67,126
4.14,67,126
4.16,67,126
4.16,67,126
4.18,67,126
4.18,67,126
4.20,67,126
4.20,67,126
4.22,67,126
4.22,67,126
4.24,67,126
4.24,67,126
4.26,67,126
4.26,67,126
4.28,70,123
4.28,70,123
4.30,75,119
4.30,75,119
4.32,86,111
4.32,86,111
4.34,98,102
4.34,98,102
4.36,104,98
4.36,104,98
4.38,113,93
4.38,113,93
4.40,120,89
4.40,120,89
4.42,125,87
4.42,125,87
4.44,128,86
4.44,128,86
4.46,131,85
4.46,131,85
4.48,133,84
4.48,133,84
4.50,136,84
4.50,136,84
4.52,139,84
4.52,139,84
4.54,139,84
4.54,139,84
4.56,139,84
4.56,139,84
4.58,139,84
4.58,139,84
4.60,139,84
4.60,139,84
4.62,139,84
4.62,139,84
4.64,139,84
4.64,139,84
4.66,139,84
4.66,139,84
4.68,139,84
4.68,139,84
4.70,139,84
4.70,139,84
4.72,139,84
4.72,139,84
4.74,139,84
4.74,139,84
4.76,139,84
4.76,139,84
4.78,139,84
4.78,139,84
4.80,139,84
4.80,139,84
4.82,146,84
4.82,146,84
4.84,154,83
4.84,154,83
4.86,172,80
4.86,172,80
4.88,185,79
4.88,185,79
4.90,196,78
4.90,196,78
4.92,213,78
4.92,213,78
4.94,226,78
4.94,226,78
4.96,231,79
4.96,231,79
4.98,238,81
4.98,238,81
5.00,241,82
5.00,241,82
5.02,243,83
5.02,243,83
5.04,246,85
5.04,246,85
5.06,249,86
5.06,249,86
5.08,253,87
5.08,253,87
5.10,260,89
5.10,260,89
5.12,267,89
5.12,267,89
5.14,276,89
5.14,276,89
5.16,292,89
5.16,292,89
5.18,303,88
5.18,303,88
5.20,317,85
5.20,317,85
5.22,331,82
5.22,331,82
5.24,349,77
5.24,349,77
5.26,362,75
5.26,362,75
5.28,369,74
5.28,369,74
5.30,373,74
5.30,373,74
5.32,375,74
5.32,375,74
5.34,375,74
5.34,375,74
5.36,375,74
5.36,375,74
5.38,375,74
5.38,375,74
5.40,375,74
5.40,375,74
5.42,375,74
5.42,375,74
5.44,375,74
5.44,375,74
5.46,375,74
5.46,375,74
5.48,375,74
5.48,375,74
5.50,375,74
5.50,375,74
5.52,375,74
5.52,375,74
5.54,375,74
5.54,375,74
5.56,375,74
5.56,375,74
5.58,375,74
5.58,375,74
5.60,375,74
5.60,375,74
5.62,375,77
5.62,375,77
5.64,372,97
5.64,372,97
5.66,371,120
5.66,371,120
5.68,368,151
5.68,368,151
5.70,365,172
5.70,365,172
5.72,360,196
5.72,360,196
5.74,358,206
5.74,358,206
5.76,355,214
5.76,355,214
5.78,354,219
5.78,354,219
5.80,353,226
5.80,353,226
5.82,352,230
5.82,352,230
5.84,352,230
5.84,352,230
5.86,352,231
5.86,352,231
5.88,352,232
5.88,352,232
5.90,352,233
5.90,352,233
5.92,352,233
5.92,352,233
5.94,352,233
5.94,352,233
5.96,352,233
5.96,352,233
5.98,352,233
5.98,352,233
6.00,351,233
6.00,351,233
6.02,351,233
6.02,351,233
6.04,351,233
6.04,351,233
6.06,351,232
6.06,351,232
6.08,351,232
6.08,351,232
6.10,351,231
6.10,351,231
6.12,351,231
6.12,351,231
6.14,351,230
6.14,351,230
6.16,350,229
6.16,350,229
6.18,349,229
6.18,349,229
6.20,348,228
6.20,348,228
6.22,347,227
6.22,347,227
6.24,344,225
6.24,344,225
6.26,340,222
6.26,340,222
6.28,336,219
6.28,336,219
6.30,334,217
6.30,334,217
6.32,333,216
6.32,333,216
6.34,332,215
6.34,332,215
6.36,331,214
6.36,331,214
6.38,331,214
6.38,331,214
6.40,331,213
6.40,331,213
6.42,331,213
6.42,331,213
6.44,331,213
6.44,331,213
6.46,331,213
6.46,331,213
6.48,331,213
6.48,331,213
6.50,331,213
6.50,331,213
6.52,331,213
6.52,331,213
6.54,331,213
6.54,331,213
6.56,331,213
6.56,331,213
6.58,331,213
6.58,331,213
6.60,331,213
6.60,331,213
6.62,331,213
6.62,331,213
6.64,331,213
6.64,331,213
6.66,331,213
6.66,331,213
6.68,331,213
6.68,331,213
6.70,331,213
6.70,331,213
6.72,331,213
6.72,331,213
6.74,331,213
