#Date,TotalDistance
2026/04/17 11:30:45,3010.3
#Screen_X,Screen_Y,GazeDataCount
1062,620,277
#GameTime,Gaze_X,Gaze_Y
0.68,243,89
0.70,243,89
0.72,243,89
0.74,243,89
0.76,243,89
0.78,243,89
0.80,243,89
0.82,243,89
0.84,243,89
0.86,243,89
0.88,243,89
0.90,243,89
0.92,243,89
0.94,243,89
0.96,243,89
0.98,243,89
1.00,243,89
1.02,242,78
1.04,241,67
1.06,240,49
1.08,239,32
1.10,239,9
1.98,236,2
2.00,236,10
2.02,236,25
2.04,236,31
2.06,236,34
2.08,237,43
2.10,238,48
2.12,239,56
2.14,241,64
2.16,242,71
2.18,244,83
2.20,244,93
2.22,244,108
2.24,244,120
2.26,241,138
2.28,238,151
2.30,236,163
2.32,232,179
2.34,230,193
2.36,230,199
2.38,229,208
2.40,229,212
2.42,229,217
2.44,229,219
2.46,229,221
2.48,229,222
2.50,229,223
2.52,229,225
2.54,229,227
2.56,230,229
2.58,230,232
2.60,230,234
2.62,230,236
2.64,231,238
2.66,231,240
2.68,231,242
2.70,232,243
2.72,233,244
2.74,234,245
2.76,234,245
2.78,234,245
2.80,234,245
2.82,234,245
2.84,234,245
2.86,234,245
2.88,234,245
2.90,234,245
2.92,234,245
2.94,234,245
2.96,234,245
2.98,234,245
3.00,234,245
3.02,234,249
3.04,234,263
3.60,207,256
3.62,207,220
3.64,207,197
3.66,210,174
3.68,217,150
3.70,222,133
3.72,229,112
3.74,236,90
3.76,240,78
3.78,243,64
3.80,244,58
3.82,245,50
3.84,246,44
3.86,246,41
3.88,246,37
3.90,246,35
3.92,246,33
3.94,246,30
3.96,246,28
3.98,246,24
4.00,246,22
4.02,246,21
4.04,247,20
4.06,247,20
4.08,247,20
4.10,247,20
4.12,247,20
4.14,247,20
4.16,247,20
4.18,247,20
4.20,247,19
4.22,247,18
4.24,247,18
4.26,247,18
4.28,247,18
4.30,247,17
4.32,247,16
4.34,247,14
4.36,247,12
4.38,248,9
4.40,248,9
4.42,248,8
4.44,248,6
4.46,248,6
4.48,248,5
4.50,248,5
4.52,248,5
4.54,248,5
4.56,248,5
4.58,248,5
4.60,248,5
4.62,248,5
4.64,247,9
4.66,243,26
4.68,237,45
4.70,231,71
4.72,219,118
4.74,212,149
4.76,205,177
4.78,199,200
4.80,197,208
4.82,195,215
4.84,193,224
4.86,192,229
4.88,192,237
4.90,192,244
4.92,192,247
4.94,192,252
4.96,192,255
4.98,192,257
5.00,192,260
5.02,192,261
5.04,192,263
5.06,192,264
5.08,192,264
5.10,192,266
5.12,193,268
5.48,214,260
5.50,212,236
5.52,210,197
5.54,210,159
5.56,210,136
5.58,212,115
5.60,217,90
5.62,222,64
5.64,225,48
5.66,227,35
5.68,230,18
5.70,231,8
6.22,234,12
6.24,232,39
6.26,231,65
6.28,230,108
6.30,230,157
6.32,230,187
6.34,230,217
6.36,230,258
6.96,240,262
6.98,242,227
7.00,243,203
7.02,245,180
7.04,247,153
7.06,249,135
7.08,251,112
7.10,253,99
7.12,256,79
7.14,258,69
7.16,260,57
7.18,261,53
7.20,263,44
7.22,263,40
7.24,264,36
7.26,264,34
7.28,264,33
7.30,264,33
7.32,265,33
7.34,265,33
7.36,265,33
7.38,265,33
7.40,264,35
7.42,262,40
7.44,252,60
7.46,235,88
7.48,202,140
7.50,179,167
7.52,137,210
7.54,111,232
7.56,87,253
8.70,373,265
8.72,368,249
8.74,363,237
8.76,356,220
8.78,351,210
8.80,345,197
8.82,342,192
8.84,337,181
8.86,335,176
8.88,332,169
8.90,330,164
8.92,326,159
8.94,323,155
8.96,318,151
8.98,313,147
9.00,305,142
9.02,298,138
9.04,286,132
9.06,278,129
9.08,264,124
9.10,253,121
9.12,237,118
9.14,220,114
9.16,191,105
9.18,166,97
9.20,128,78
9.22,106,65
9.24,92,54
9.26,83,47
9.28,81,45
9.30,81,45
9.32,81,45
9.34,81,45
9.36,81,45
9.38,81,45
9.40,81,45
9.42,81,45
9.44,81,45
9.46,81,45
9.48,81,45
9.50,79,39
9.52,71,18
10.04,91,0
10.06,97,1
10.08,104,3
10.10,109,3
10.12,114,4
10.14,117,4
10.16,126,5
10.18,132,5
10.20,144,6
10.22,155,8
10.24,173,11
10.26,192,13
10.28,212,15
10.30,226,16
10.32,246,16
10.34,257,16
10.36,267,16
10.38,273,16
10.40,280,16
10.42,283,16
10.44,287,16
10.46,288,15
10.48,290,14
10.50,291,14
10.52,292,11
10.54,293,10
10.56,293,5
10.58,293,2
11.10,278,7
11.12,234,79
11.14,234,79
