#Date,TotalDistance
2026/04/17 17:07:01,358.8
#Screen_X,Screen_Y,GazeDataCount
820,487,45
#GameTime,Gaze_X,Gaze_Y
1.92,373,169
1.94,373,169
1.96,373,169
1.98,373,169
2.00,373,169
2.02,373,169
2.04,373,169
2.06,373,169
2.08,373,169
2.10,373,169
2.12,373,169
2.14,373,169
2.16,373,169
2.18,373,169
2.20,372,169
2.22,371,170
2.24,368,172
2.26,365,175
2.28,361,181
2.30,356,192
2.32,351,208
2.34,346,229
2.36,340,249
2.38,333,268
2.40,332,272
2.42,331,273
2.44,329,277
2.46,327,285
2.48,324,291
2.50,321,294
2.52,321,295
2.54,316,303
2.56,311,310
2.58,302,320
2.60,291,329
2.62,281,336
2.64,275,339
2.66,270,342
2.68,268,343
2.70,267,343
2.72,267,343
2.74,267,343
2.76,257,343
2.78,212,345
2.80,122,357
