#Date,TotalDistance
2026/04/22 01:59:27,3762.2
#Screen_X,Screen_Y,GazeDataCount
1920,1080,193
#GameTime,Gaze_X,Gaze_Y
0.70,960,387,0
0.72,960,387,0
0.74,960,387,0
0.76,960,387,0
0.78,960,387,0
0.80,960,387,0
0.82,960,387,0
0.84,953,377,0
0.86,946,362,0
0.88,930,341,0
0.90,912,327,0
0.92,887,311,0
0.94,865,296,0
0.96,846,282,0
0.98,833,273,0
1.00,821,268,0
1.02,801,259,0
1.04,769,250,0
1.06,721,241,0
1.08,671,236,0
1.10,598,236,0
1.12,530,236,0
1.14,444,239,0
1.16,364,239,0
1.18,301,239,0
1.20,244,239,0
1.22,212,239,0
1.24,203,239,0
1.26,203,239,0
1.28,203,239,0
1.30,203,239,0
1.32,203,239,0
1.34,203,239,0
1.36,203,239,0
1.38,203,239,0
1.40,203,239,0
1.42,203,239,0
1.44,203,239,0
1.46,203,239,0
1.48,198,232,0
1.50,194,223,0
1.52,189,209,0
1.54,182,193,0
1.56,178,175,0
1.58,176,168,0
1.60,176,166,0
1.62,173,164,0
1.64,173,157,0
1.66,173,157,0
1.68,173,155,0
1.70,171,148,0
1.72,169,139,0
1.74,166,130,0
1.76,166,130,0
1.78,166,130,0
1.80,166,127,0
1.82,171,127,0
1.84,176,125,0
1.86,178,123,0
1.88,180,123,0
1.90,182,123,0
1.92,187,123,0
1.94,212,123,0
1.96,246,127,0
1.98,269,127,0
2.00,271,127,0
2.02,271,127,0
2.04,271,127,0
2.06,271,127,0
2.08,271,127,0
2.10,271,127,0
2.12,271,127,0
2.14,271,127,0
2.16,271,127,0
2.18,271,127,0
2.20,271,127,0
2.22,271,141,0
2.24,271,209,0
2.26,271,268,0
2.28,271,330,0
2.30,257,373,0
2.32,251,398,0
2.34,246,418,0
2.36,242,443,0
2.38,237,480,0
2.40,237,527,0
2.42,251,591,0
2.44,273,673,0
2.46,298,755,0
2.48,328,839,0
2.50,362,905,0
2.52,382,937,0
2.54,387,946,0
2.56,387,946,0
2.58,387,946,0
2.60,387,946,0
2.62,387,946,0
2.64,387,946,0
2.66,387,946,0
2.68,387,946,0
2.70,387,946,0
2.72,387,946,0
2.74,387,946,0
2.76,387,946,0
2.78,387,946,0
2.80,387,946,0
2.82,387,946,0
2.84,389,941,0
2.86,396,925,0
2.88,398,907,0
2.90,401,891,0
2.92,401,884,0
2.94,403,878,0
2.96,403,875,0
2.98,403,864,0
3.00,403,850,0
3.02,405,848,0
3.04,405,848,0
3.06,405,848,0
3.08,405,848,0
3.10,405,848,0
3.12,405,848,0
3.14,405,848,0
3.16,405,848,0
3.18,405,848,0
3.20,405,848,0
3.22,405,848,0
3.24,405,848,0
3.26,405,848,0
3.28,405,848,0
3.30,405,848,0
3.32,405,848,0
3.34,405,848,0
3.36,405,848,0
3.38,405,848,0
3.40,405,848,0
3.42,405,848,0
3.44,405,848,0
3.46,405,848,0
3.48,405,848,0
3.50,405,848,0
3.52,405,848,0
3.54,405,848,0
3.56,405,848,0
3.58,405,848,0
3.60,405,848,0
3.62,405,848,0
3.64,405,848,0
3.66,405,848,0
3.68,405,848,0
3.70,405,848,0
3.72,405,848,0
3.74,405,848,0
3.76,405,848,0
3.78,405,848,0
3.80,405,848,0
3.82,389,862,0
3.84,376,875,0
3.86,353,887,0
3.88,301,909,0
3.90,235,930,0
3.92,162,950,0
3.94,114,964,0
3.96,96,973,0
3.98,96,973,0
4.00,96,973,0
4.02,94,975,0
4.04,91,975,0
4.06,91,975,0
4.08,91,975,0
4.10,91,975,0
4.12,91,975,0
4.14,91,975,0
4.16,91,975,0
4.18,105,959,0
4.20,162,912,0
4.22,248,844,0
4.24,394,746,0
4.26,508,675,0
4.28,587,632,0
4.30,639,607,0
4.32,671,593,0
4.34,680,589,0
4.36,683,587,0
4.38,683,587,0
4.40,683,587,0
4.42,683,587,0
4.44,683,587,0
4.46,662,593,0
4.48,585,643,0
4.50,473,737,0
4.52,307,894,0
4.54,146,1060,0
