#Date,TotalDistance
2026/04/22 00:58:39,8460.7
#Screen_X,Screen_Y,GazeDataCount
1920,1080,156
#GameTime,Gaze_X,Gaze_Y
1.06,1049,373,0
1.08,1049,373,0
1.10,1053,371,0
1.12,1053,368,0
1.14,1053,368,0
1.16,1053,368,0
1.18,1053,368,0
1.20,1053,368,0
1.22,1053,368,0
1.24,1053,368,0
1.26,1053,368,0
1.28,1053,368,0
1.30,1053,368,0
1.32,1053,368,0
1.34,1053,368,0
1.36,1053,368,0
1.38,1053,368,0
1.40,1053,368,0
1.42,1053,368,0
1.44,1053,368,0
1.46,1051,371,0
1.48,1051,396,0
1.50,1051,418,0
1.52,1049,441,0
1.54,1044,468,0
1.56,1033,514,0
1.58,1015,582,0
1.60,999,646,0
1.62,985,714,0
1.64,976,771,0
1.66,971,844,0
1.68,962,925,0
1.70,955,998,0
1.72,946,1057,0
2.14,874,1078,0
2.16,878,955,0
2.18,896,775,0
2.20,926,591,0
2.22,953,405,0
2.24,967,289,0
2.26,985,207,0
2.28,1012,109,0
2.30,1042,11,0
3.72,132,0,0
3.74,96,9,0
3.76,82,14,0
3.78,82,16,0
3.80,66,25,0
3.82,35,41,0
4.10,155,455,0
4.12,446,539,0
4.14,733,575,0
4.16,1135,589,0
4.18,1376,589,0
4.20,1519,591,0
4.22,1540,591,0
4.24,1540,593,0
4.26,1540,593,0
4.28,1540,593,0
4.30,1540,600,0
4.32,1535,605,0
4.34,1535,609,0
4.36,1535,609,0
4.38,1531,614,0
4.40,1515,632,0
4.42,1501,657,0
4.44,1499,666,0
4.46,1492,680,0
4.48,1485,689,0
4.50,1483,693,0
4.52,1478,696,0
4.54,1476,698,0
4.56,1469,700,0
4.58,1467,700,0
4.60,1467,700,0
4.62,1467,700,0
4.64,1467,700,0
4.66,1467,700,0
4.68,1467,700,0
4.70,1467,700,0
4.72,1467,700,0
4.74,1449,687,0
4.76,1428,673,0
4.78,1419,664,0
4.80,1419,664,0
4.82,1417,662,0
4.84,1412,655,0
4.86,1410,648,0
4.88,1408,648,0
4.90,1408,648,0
4.92,1408,648,0
4.94,1403,646,0
4.96,1392,634,0
4.98,1383,628,0
5.00,1378,625,0
5.02,1378,625,0
5.04,1378,625,0
5.06,1378,625,0
5.08,1378,625,0
5.10,1378,625,0
5.12,1378,625,0
5.14,1378,625,0
5.16,1378,625,0
5.18,1378,625,0
5.20,1378,625,0
5.22,1378,625,0
5.24,1378,625,0
5.26,1378,625,0
5.28,1378,625,0
5.30,1378,625,0
5.32,1378,625,0
5.34,1378,625,0
5.36,1378,625,0
5.38,1378,625,0
5.40,1378,625,0
5.42,1378,625,0
5.44,1376,623,0
5.46,1367,614,0
5.48,1360,605,0
5.50,1351,589,0
5.52,1344,575,0
5.54,1337,566,0
5.56,1335,559,0
5.58,1335,555,0
5.60,1333,553,0
5.62,1333,553,0
5.64,1331,553,0
5.66,1328,571,0
5.68,1328,639,0
5.70,1328,725,0
5.72,1328,805,0
5.74,1322,880,0
5.76,1319,941,0
5.78,1310,1044,0
6.92,1265,898,0
6.94,1265,898,0
6.96,1265,898,0
6.98,1265,898,0
7.00,1265,898,0
7.02,1265,898,0
7.04,1267,891,0
7.06,1265,850,0
7.08,1251,796,0
7.10,1196,689,0
7.12,1140,571,0
7.14,1071,425,0
7.16,974,223,0
7.18,928,66,0
8.68,1719,27,0
8.70,1781,52,0
8.72,1779,64,0
8.74,1756,95,0
8.76,1708,152,0
8.78,1606,286,0
8.80,1412,543,0
8.82,1165,830,0
