#Date,TotalDistance
2026/04/17 17:43:20,4765.3
#Screen_X,Screen_Y,GazeDataCount
820,487,276
#GameTime,Gaze_X,Gaze_Y
0.42,413,186
0.44,413,186
0.46,413,186
0.48,413,186
0.50,413,186
0.52,413,186
0.54,413,186
0.56,413,186
0.58,413,186
0.60,413,186
0.62,413,186
0.64,413,186
0.66,413,186
0.68,413,186
0.70,413,186
0.72,413,186
0.74,413,186
0.76,413,186
0.78,413,186
0.80,412,189
0.82,411,200
0.84,422,222
0.86,432,232
0.88,460,246
0.90,479,253
0.92,483,255
0.94,483,256
0.96,483,256
0.98,484,256
1.00,487,256
1.02,503,259
1.04,525,267
1.06,539,271
1.08,570,283
1.10,603,297
1.12,637,307
1.14,678,317
1.16,714,322
1.18,755,331
1.20,814,346
1.22,819,353
1.24,819,360
1.26,819,362
1.28,819,362
1.30,819,362
1.32,819,362
1.34,819,362
1.36,819,362
1.38,819,362
1.40,819,362
1.42,819,362
1.44,819,362
1.46,819,361
1.48,819,354
1.50,819,343
1.52,819,332
1.54,819,319
1.56,819,301
1.58,819,281
1.60,819,266
1.62,819,254
1.64,819,238
1.66,819,204
1.68,819,154
1.70,819,124
1.72,819,78
1.74,819,50
1.76,818,11
2.66,40,7
3.54,47,5
3.56,96,5
3.58,144,6
3.60,203,6
3.62,273,7
3.64,362,9
3.66,428,13
3.68,498,18
3.70,553,23
3.72,609,29
3.74,654,31
3.76,688,32
3.78,724,32
3.80,753,32
3.82,783,30
3.84,818,27
3.86,819,24
3.88,819,24
3.90,819,23
3.92,819,23
3.94,819,23
3.96,819,23
3.98,819,23
4.00,819,23
4.02,819,23
4.04,819,23
4.06,819,23
4.08,819,23
4.10,819,23
4.12,819,23
4.14,819,23
4.16,819,23
4.18,819,23
4.20,819,23
4.22,819,23
4.24,819,23
4.26,819,23
4.28,819,23
4.30,819,23
4.32,819,23
4.34,819,23
4.36,819,23
4.38,819,23
4.40,819,23
4.42,819,23
4.44,819,23
4.46,819,22
4.48,819,20
4.50,819,18
4.52,819,15
4.54,819,7
4.56,819,1
4.76,813,0
4.78,807,10
4.80,801,25
4.82,798,37
4.84,796,46
4.86,793,55
4.88,792,58
4.90,787,64
4.92,784,72
4.94,780,80
4.96,775,88
4.98,769,97
5.00,758,109
5.02,737,124
5.04,704,141
5.06,668,151
5.08,638,156
5.10,614,161
5.12,600,164
5.14,592,166
5.16,591,166
5.18,590,166
5.20,574,166
5.22,531,163
5.24,485,163
5.26,416,162
5.28,378,162
5.30,350,164
5.32,344,165
5.34,344,165
5.36,344,165
5.38,344,165
5.40,343,165
5.42,343,165
5.44,343,165
5.46,343,165
5.48,343,165
5.50,343,165
5.52,343,165
5.54,343,165
5.56,343,165
5.58,343,165
5.60,343,165
5.62,343,165
5.64,343,165
5.66,343,162
5.68,342,159
5.70,342,158
5.72,342,158
5.74,342,158
5.76,342,158
5.78,342,158
5.80,342,158
5.82,342,158
5.84,342,158
5.86,342,158
5.88,342,158
5.90,342,158
5.92,342,158
5.94,342,158
5.96,342,158
5.98,342,158
6.00,342,158
6.02,342,158
6.04,342,158
6.06,348,150
6.08,360,127
6.10,368,100
6.12,378,61
6.14,383,29
6.16,390,4
7.46,409,15
7.48,415,62
7.50,416,122
7.52,417,174
7.54,418,216
7.56,419,252
7.58,419,277
7.60,417,292
7.62,413,303
7.64,410,309
7.66,406,315
7.68,405,320
7.70,401,326
7.72,396,339
7.74,391,351
7.76,388,361
7.78,385,370
7.80,385,372
7.82,385,372
7.84,385,372
7.86,385,372
7.88,385,372
7.90,385,372
7.92,385,372
7.94,385,372
7.96,385,372
7.98,385,372
8.00,385,372
8.02,385,372
8.04,385,372
8.06,385,372
8.08,385,372
8.10,379,384
8.12,352,423
8.14,302,478
35.48,547,391
35.50,547,391
35.52,547,391
35.54,547,391
35.56,547,391
35.58,551,384
35.60,558,368
35.62,575,311
35.64,585,254
35.66,596,180
35.68,596,149
35.70,596,130
35.72,596,120
35.74,596,115
35.76,596,111
35.78,596,108
35.80,596,105
35.82,596,102
35.84,596,97
35.86,595,91
35.88,591,83
35.90,589,74
35.92,587,67
35.94,584,56
35.96,583,52
35.98,580,46
36.00,578,40
36.02,575,34
36.04,574,31
36.06,573,29
36.08,573,25
36.10,571,21
36.12,571,20
36.14,571,20
36.16,571,20
36.18,571,19
36.20,569,17
36.22,569,17
36.24,569,17
36.26,569,17
36.28,567,18
36.30,565,48
36.32,565,133
36.34,566,232
36.36,567,326
36.38,570,416
36.40,570,445
36.42,570,469
36.44,569,480
