#Date,TotalDistance
2026/04/17 11:29:54,1153.3
#Screen_X,Screen_Y,GazeDataCount
1062,620,136
#GameTime,Gaze_X,Gaze_Y
1.36,236,124
1.38,236,124
1.40,236,124
1.42,236,124
1.44,236,124
1.46,236,124
1.48,236,124
1.50,236,124
1.52,236,124
1.54,236,124
1.56,236,124
1.58,236,124
1.60,236,124
1.62,236,124
1.64,236,124
1.66,236,124
1.68,236,124
1.70,236,124
1.72,236,124
1.74,236,123
1.76,237,110
1.78,238,92
1.80,239,79
1.82,239,51
1.84,239,26
1.86,239,12
3.40,139,3
3.42,137,10
3.44,136,20
3.46,135,37
3.48,134,50
3.50,132,75
3.52,131,90
3.54,131,113
3.56,131,127
3.58,132,135
3.60,132,135
3.62,132,135
3.64,132,135
3.66,132,135
3.68,132,135
3.70,132,135
3.72,132,135
3.74,132,135
3.76,132,135
3.78,132,135
3.80,132,135
3.82,132,136
3.84,132,145
3.86,124,186
5.08,20,204
5.10,64,128
5.12,64,128
5.14,64,128
5.16,64,128
5.18,64,128
5.20,64,128
5.22,64,128
5.24,64,128
5.26,64,128
5.28,64,128
5.30,64,128
5.32,64,128
5.34,62,128
5.36,62,125
5.38,65,117
5.40,72,109
5.42,93,93
5.44,109,83
5.46,129,68
5.48,142,58
5.50,158,42
5.52,165,31
5.54,171,17
5.56,173,12
5.58,174,4
6.74,210,6
6.76,211,11
6.78,211,22
6.80,211,30
6.82,209,40
6.84,207,48
6.86,205,53
6.88,205,54
6.90,204,55
6.92,203,56
6.94,199,61
6.96,191,73
6.98,190,77
7.00,187,86
7.02,185,100
7.04,185,107
7.06,185,115
7.08,184,118
7.10,184,120
7.12,184,121
7.14,184,121
7.16,184,121
7.18,184,121
7.20,184,121
7.22,184,121
7.24,184,121
7.26,184,121
7.28,184,120
7.30,185,118
7.32,186,117
7.34,186,112
7.36,187,107
7.38,187,94
7.40,188,85
7.42,189,70
7.44,190,59
7.46,192,42
7.48,194,32
7.50,195,24
7.52,195,22
7.54,196,20
7.56,196,19
7.58,196,19
7.60,196,19
7.62,196,19
7.64,196,19
7.66,196,19
7.68,196,19
7.70,196,19
7.72,196,19
7.74,196,19
7.76,196,19
7.78,196,19
7.80,196,19
7.82,196,19
7.84,196,19
7.86,194,23
7.88,189,30
7.90,172,65
7.92,143,134
