#Date,TotalDistance
2026/04/22 17:57:16,39672.5
#Screen_X,Screen_Y,GazeDataCount
1920,1080,250
#GameTime,Gaze_X,Gaze_Y
15.96,1023,177
15.98,1023,177
16.00,1023,177
16.02,991,195
16.04,935,255
16.06,822,353
16.08,674,494
16.10,537,618
16.12,493,666
16.14,481,695
16.16,471,739
16.18,467,775
16.20,455,805
16.22,455,809
16.24,455,809
16.26,429,801
16.28,315,769
16.30,64,719
16.32,0,0
16.34,0,0
16.36,0,0
16.38,0,0
16.40,0,0
16.42,0,0
16.44,0,0
16.46,0,0
16.48,70,893
16.50,158,905
16.52,210,905
16.54,214,901
16.56,214,869
16.58,190,809
16.60,142,753
16.62,108,727
16.64,106,723
16.66,106,725
16.68,134,757
16.70,242,827
16.72,393,895
16.74,503,931
16.76,535,937
16.78,531,935
16.80,489,881
16.82,395,795
16.84,282,691
16.86,140,582
16.88,102,556
16.90,102,556
16.92,134,576
16.94,226,646
16.96,387,749
16.98,678,905
17.00,822,962
17.02,885,982
17.04,873,970
17.06,790,897
17.08,626,771
17.10,409,616
17.12,238,522
17.14,168,488
17.16,168,488
17.18,192,514
17.20,264,590
17.22,383,679
17.24,574,781
17.26,714,827
17.28,766,833
17.30,762,813
17.32,660,685
17.34,511,534
17.36,295,363
17.38,58,205
17.40,5,175
17.42,18,187
17.44,114,269
17.46,299,412
17.48,610,632
17.50,947,805
17.52,1136,887
17.54,1166,897
17.56,1120,873
17.58,937,763
17.60,574,550
17.62,200,335
17.64,0,0
17.66,0,0
17.68,0,0
17.70,0,0
17.72,0,0
17.74,254,389
17.76,543,580
17.78,776,719
17.80,879,765
17.82,903,771
17.84,889,751
17.86,829,679
17.88,676,526
17.90,475,375
17.92,295,265
17.94,260,251
17.96,305,289
17.98,429,391
18.00,670,600
18.02,987,849
18.04,1218,990
18.06,1346,1044
18.08,1354,1046
18.10,1302,976
18.12,1146,837
18.14,875,634
18.16,574,458
18.18,409,391
18.20,395,387
18.22,427,414
18.24,519,504
18.26,754,683
18.28,1019,839
18.30,1276,958
18.32,1405,1004
18.34,1409,1008
18.36,1393,990
18.38,1282,893
18.40,1033,725
18.42,608,492
18.44,323,357
18.46,248,319
18.48,297,337
18.50,483,426
18.52,798,578
18.54,1162,751
18.56,1515,891
18.58,1688,956
18.60,1702,960
18.62,1668,937
18.64,1569,859
18.66,1344,685
18.68,1079,496
18.70,849,367
18.72,814,351
18.74,845,375
18.76,971,466
18.78,1150,594
18.80,1375,739
18.82,1529,825
18.84,1591,859
18.86,1593,861
18.88,1587,847
18.90,1531,765
18.92,1437,674
18.94,1174,478
18.96,1021,375
18.98,1001,359
19.00,1013,363
19.02,1089,422
19.04,1204,520
19.06,1356,640
19.08,1527,759
19.10,1640,821
19.12,1676,839
19.14,1676,839
19.16,1601,759
19.18,1413,620
19.20,1162,456
19.22,905,299
19.24,788,233
19.26,782,229
19.28,887,287
19.30,1051,389
19.32,1242,512
19.34,1417,622
19.36,1579,711
19.38,1658,741
19.40,1666,741
19.42,1662,733
19.44,1625,679
19.46,1513,562
19.48,1401,460
19.50,1336,399
19.52,1332,387
19.54,1350,395
19.56,1409,436
19.58,1563,528
19.60,1732,616
19.62,1840,654
19.64,1854,654
19.66,1844,622
19.68,1728,492
19.70,1481,333
19.72,1176,189
19.74,1106,159
19.76,1132,167
19.78,1286,221
19.80,1487,289
19.82,1720,363
19.84,1880,393
19.86,1896,395
19.88,1878,381
19.90,1796,341
19.92,1609,287
19.94,1389,255
19.96,1266,245
19.98,1248,245
20.00,1292,279
20.02,1411,307
20.04,1658,319
20.06,1872,313
20.08,0,0
20.10,0,0
20.12,1876,255
20.14,1658,245
20.16,1266,253
20.18,957,293
20.20,847,333
20.22,843,377
20.24,887,438
20.26,1035,506
20.28,1218,524
20.30,1373,526
20.32,1461,492
20.34,1463,430
20.36,1379,327
20.38,1180,237
20.40,943,185
20.42,766,173
20.44,700,189
20.46,690,257
20.48,714,349
20.50,820,498
20.52,1009,620
20.54,1224,674
20.56,1441,656
20.58,1529,578
20.60,1545,504
20.62,1479,391
20.64,1284,271
20.66,1003,193
20.68,762,171
20.70,618,191
20.72,572,231
20.74,580,305
20.76,632,403
20.78,732,508
20.80,891,578
20.82,1061,600
20.84,1206,580
20.86,1288,524
20.88,1296,444
20.90,1230,367
20.92,1041,269
20.94,746,189
