#Date,TotalDistance
2026/04/22 04:17:58,38958.9
#Screen_X,Screen_Y,GazeDataCount
1920,1080,1087
#GameTime,Gaze_X,Gaze_Y
14.60,967,134,0
14.62,967,134,0
14.64,967,134,0
14.66,967,134,0
14.68,967,134,0
14.70,967,134,0
14.72,967,134,0
14.74,967,134,0
14.76,967,134,0
14.78,965,134,0
14.80,937,146,0
14.82,896,159,0
14.84,858,175,0
14.86,812,191,0
14.88,762,221,0
14.90,719,243,0
14.92,678,273,0
14.94,635,298,0
14.96,594,318,0
14.98,567,330,0
15.00,548,339,0
15.02,539,346,0
15.04,535,350,0
15.06,530,357,0
15.08,508,375,0
15.10,476,402,0
15.12,435,441,0
15.14,410,471,0
15.16,392,500,0
15.18,378,527,0
15.20,371,541,0
15.22,369,546,0
15.24,369,546,0
15.26,369,546,0
15.28,369,546,0
15.30,369,546,0
15.32,369,546,0
15.34,369,546,0
15.36,369,546,0
15.38,369,546,0
15.40,369,546,0
15.42,369,546,0
15.44,369,546,0
15.46,369,546,0
15.48,369,546,0
15.50,369,546,0
15.52,369,546,0
15.54,387,553,0
15.56,417,564,0
15.58,467,575,0
15.60,519,582,0
15.62,578,591,0
15.64,610,591,0
15.66,626,593,0
15.68,626,593,0
15.70,626,593,0
15.72,626,593,0
15.74,626,593,0
15.76,626,593,0
15.78,626,593,0
15.80,626,593,0
15.82,628,593,0
15.84,628,589,0
15.86,628,580,0
15.88,628,573,0
15.90,628,566,0
15.92,628,566,0
15.94,628,566,0
15.96,628,566,0
15.98,628,580,0
16.00,628,612,0
16.02,614,668,0
16.04,594,725,0
16.06,569,780,0
16.08,544,834,0
16.10,530,864,0
16.12,523,887,0
16.14,521,894,0
16.16,519,898,0
16.18,519,898,0
16.20,519,898,0
16.22,519,900,0
16.24,528,909,0
16.26,544,914,0
16.28,571,923,0
16.30,596,925,0
16.32,623,928,0
16.34,628,928,0
16.36,628,928,0
16.38,628,928,0
16.40,628,928,0
16.42,642,928,0
16.44,680,928,0
16.46,721,925,0
16.48,755,923,0
16.50,764,923,0
16.52,767,923,0
16.54,767,923,0
16.56,767,923,0
16.58,767,923,0
16.60,767,923,0
16.62,767,923,0
16.64,767,923,0
16.66,767,923,0
16.68,767,923,0
16.70,767,923,0
16.72,767,923,0
16.74,767,923,0
16.76,767,923,0
16.78,767,923,0
16.80,767,923,0
16.82,767,923,0
16.84,767,921,0
16.86,767,919,0
16.88,764,914,0
16.90,762,914,0
16.92,760,912,0
16.94,760,912,0
16.96,760,912,0
16.98,760,912,0
17.00,760,912,0
17.02,760,912,0
17.04,760,912,0
17.06,760,912,0
17.08,755,903,0
17.10,753,898,0
17.12,746,889,0
17.14,744,887,0
17.16,744,884,0
17.18,742,880,0
17.20,742,878,0
17.22,739,875,0
17.24,737,869,0
17.26,737,862,0
17.28,735,859,0
17.30,735,855,0
17.32,733,850,0
17.34,730,846,0
17.36,728,839,0
17.38,728,832,0
17.40,726,825,0
17.42,724,821,0
17.44,721,821,0
17.46,721,816,0
17.48,721,814,0
17.50,719,812,0
17.52,719,812,0
17.54,719,812,0
17.56,719,812,0
17.58,719,812,0
17.60,719,812,0
17.62,719,812,0
17.64,719,812,0
17.66,719,812,0
17.68,719,812,0
17.70,719,812,0
17.72,717,809,0
17.74,696,794,0
17.76,621,759,0
17.78,503,723,0
17.80,319,684,0
17.82,116,666,0
22.20,166,139,0
22.22,385,189,0
22.24,598,248,0
22.26,749,289,0
22.28,842,325,0
22.30,894,348,0
22.32,915,373,0
22.34,935,412,0
22.36,960,468,0
22.38,983,532,0
22.40,996,584,0
22.42,1003,646,0
22.44,999,698,0
22.46,974,739,0
22.48,937,789,0
22.50,903,832,0
22.52,867,882,0
22.54,839,921,0
22.56,824,948,0
22.58,812,973,0
22.60,796,1000,0
22.62,783,1030,0
22.64,776,1046,0
22.66,776,1053,0
22.68,776,1053,0
22.70,783,1053,0
22.72,835,1035,0
22.74,940,1000,0
22.76,1067,950,0
22.78,1151,909,0
22.80,1185,878,0
22.82,1194,866,0
22.84,1194,864,0
22.86,1194,864,0
22.88,1194,864,0
22.90,1194,862,0
22.92,1183,853,0
22.94,1140,832,0
22.96,1103,809,0
22.98,1074,778,0
23.00,1060,728,0
23.02,1051,675,0
23.04,1051,593,0
23.06,1069,466,0
23.08,1101,334,0
23.10,1135,250,0
23.12,1165,175,0
23.14,1183,136,0
23.16,1194,118,0
23.18,1201,111,0
23.20,1208,102,0
23.22,1228,84,0
23.24,1244,73,0
23.26,1269,64,0
23.28,1294,57,0
23.30,1335,57,0
23.32,1376,70,0
23.34,1426,93,0
23.36,1474,127,0
23.38,1506,164,0
23.40,1519,193,0
23.42,1533,225,0
23.44,1538,243,0
23.46,1542,259,0
23.48,1544,264,0
