#Date,TotalDistance
2026/04/17 15:40:51,4465.7
#Screen_X,Screen_Y,GazeDataCount
476,268,535
#GameTime,Gaze_X,Gaze_Y
1.10,197,109
1.12,197,109
1.14,197,109
1.16,197,109
1.18,197,109
1.20,197,109
1.22,197,109
1.24,197,109
1.26,197,109
1.28,197,109
1.30,197,109
1.32,197,109
1.34,197,109
1.36,197,109
1.38,194,109
1.40,187,110
1.42,169,114
1.44,141,118
1.46,92,128
1.48,63,135
1.50,45,138
1.52,30,139
1.54,25,139
1.56,22,139
1.58,18,137
1.60,17,136
1.62,14,135
1.64,13,135
1.66,11,134
1.68,9,134
1.70,7,134
1.72,6,134
1.74,6,135
1.76,6,139
1.78,9,144
1.80,17,155
1.82,36,173
1.84,46,182
1.86,64,196
1.88,73,203
1.90,86,214
1.92,96,221
1.94,111,230
1.96,121,235
1.98,135,241
2.00,145,243
2.02,161,246
2.04,172,246
2.06,188,247
2.08,202,247
2.10,211,247
2.12,227,247
2.14,238,244
2.16,259,234
2.18,279,223
2.20,303,205
2.22,314,195
2.24,334,179
2.26,351,164
2.28,363,154
2.30,379,139
2.32,387,132
2.34,397,122
2.36,401,119
2.38,406,113
2.40,409,109
2.42,414,104
2.44,416,101
2.46,420,97
2.48,422,95
2.50,425,91
2.52,426,89
2.54,429,87
2.56,430,85
2.58,432,84
2.60,434,82
2.62,435,81
2.64,436,81
2.66,437,80
2.68,437,80
2.70,438,79
2.72,438,79
2.74,439,79
2.76,439,79
2.78,439,79
2.80,439,79
2.82,439,79
2.84,439,79
2.86,440,79
2.88,440,79
2.90,440,79
2.92,440,79
2.94,440,79
2.96,440,79
2.98,440,79
3.00,440,79
3.02,440,79
3.04,440,79
3.06,440,79
3.08,440,79
3.10,440,79
3.12,440,79
3.14,440,79
3.16,440,79
3.18,440,78
3.20,440,78
3.22,440,77
3.24,440,76
3.26,440,73
3.28,439,72
3.30,437,69
3.32,435,67
3.34,432,63
3.36,430,60
3.38,427,57
3.40,426,55
3.42,422,52
3.44,420,50
3.46,414,46
3.48,408,44
3.50,389,40
3.52,370,37
3.54,326,32
3.56,293,28
3.58,245,23
3.60,213,22
3.62,170,21
3.64,142,23
3.66,113,28
3.68,95,32
3.70,75,34
3.72,66,34
3.74,58,34
3.76,54,34
3.78,49,33
3.80,47,33
3.82,43,32
3.84,41,31
3.86,36,30
3.88,33,29
3.90,29,28
3.92,26,28
3.94,23,27
3.96,21,27
3.98,18,27
4.00,17,27
4.02,13,27
4.04,12,27
4.06,10,27
4.08,9,27
4.10,7,27
4.12,6,27
4.14,4,27
4.16,3,27
4.18,1,28
4.20,1,28
4.76,7,162
4.78,27,174
4.80,40,180
4.82,61,190
4.84,75,197
4.86,91,207
4.88,97,210
4.90,104,213
4.92,107,215
4.94,113,217
4.96,117,217
4.98,123,219
5.00,126,220
5.02,132,221
5.04,136,222
5.06,144,224
5.08,150,225
5.10,162,225
5.12,170,225
5.14,185,225
5.16,196,225
5.18,220,221
5.20,235,216
5.22,262,205
5.24,274,201
5.26,297,192
5.28,310,187
5.30,328,179
5.32,338,175
5.34,349,170
5.36,355,166
5.38,363,161
5.40,369,157
5.42,375,154
5.44,380,152
5.46,387,148
5.48,392,145
5.50,398,141
5.52,401,138
5.54,405,135
5.56,407,134
5.58,409,132
5.60,409,132
5.62,410,130
5.64,411,130
5.66,411,129
5.68,411,128
5.70,411,128
5.72,411,127
5.74,411,126
5.76,411,125
5.78,411,125
5.80,411,124
5.82,411,122
5.84,411,121
5.86,411,119
5.88,411,118
5.90,411,116
5.92,411,115
5.94,411,112
5.96,411,110
5.98,411,106
6.00,411,103
6.02,410,99
6.04,409,97
6.06,404,90
6.08,401,86
6.10,392,79
6.12,384,73
6.14,371,63
6.16,359,53
6.18,333,35
6.20,318,25
6.22,293,8
6.24,281,0
6.72,8,0
6.74,0,3
7.44,6,174
7.46,24,179
7.48,38,182
7.50,56,183
7.52,67,184
7.54,90,186
7.56,104,187
7.58,131,190
7.60,145,193
7.62,169,196
7.64,185,198
7.66,205,201
7.68,219,202
7.70,236,203
7.72,247,203
7.74,262,203
7.76,270,202
7.78,281,201
7.80,288,199
7.82,299,195
7.84,307,192
7.86,321,187
7.88,331,182
7.90,344,176
7.92,353,172
7.94,366,166
7.96,373,161
7.98,382,157
8.00,388,154
8.02,394,150
8.04,397,147
8.06,400,145
8.08,402,144
8.10,403,141
8.12,404,140
8.14,405,138
8.16,405,135
8.18,405,131
8.20,405,127
8.22,405,120
8.24,405,115
8.26,404,108
8.28,403,104
8.30,401,97
8.32,399,91
8.34,397,83
8.36,396,79
8.38,393,72
8.40,391,68
8.42,388,63
8.44,386,59
8.46,381,55
8.48,377,51
8.50,371,47
8.52,368,45
8.54,362,42
8.56,358,41
8.58,352,39
8.60,349,39
8.62,346,39
8.64,345,39
8.66,343,39
8.68,342,39
8.70,339,41
8.72,336,42
8.74,331,45
8.76,326,47
8.78,318,51
8.80,312,55
8.82,297,70
8.84,287,82
8.86,274,101
8.88,266,116
8.90,255,134
8.92,249,146
8.94,245,152
8.96,245,152
8.98,245,152
9.00,245,152
9.02,245,152
9.04,245,152
9.06,245,152
9.08,245,152
9.10,245,152
9.12,245,152
9.14,245,152
9.16,245,152
9.18,239,157
9.20,210,182
23.20,142,142
23.22,142,142
23.24,142,142
23.26,142,142
23.28,142,142
23.30,142,142
23.32,142,142
23.34,142,142
23.36,142,142
23.38,142,142
23.40,142,142
23.42,142,142
23.44,142,142
23.46,142,142
23.48,142,142
23.50,142,142
23.52,142,142
23.54,147,137
23.56,154,131
23.58,170,115
23.60,188,99
23.62,213,81
23.64,227,73
23.66,252,62
23.68,270,57
23.70,292,55
23.72,306,55
23.74,326,58
23.76,337,61
23.78,354,64
23.80,363,66
23.82,374,68
23.84,379,69
23.86,385,70
23.88,389,71
23.90,392,71
23.92,394,71
23.94,395,71
23.96,396,71
23.98,396,71
24.00,396,71
24.02,397,70
24.04,397,70
24.06,398,70
24.08,398,69
24.10,398,69
24.12,398,69
24.14,399,69
24.16,399,69
24.18,399,69
24.20,399,69
24.22,399,69
24.24,399,69
24.26,399,69
24.28,399,69
24.30,399,69
24.32,399,69
24.34,399,69
24.36,399,69
24.38,396,71
24.40,392,75
24.42,382,85
24.44,368,98
24.46,349,118
24.48,340,128
24.50,328,142
24.52,314,160
24.54,309,166
24.56,304,173
24.58,301,178
24.60,300,180
24.62,299,182
24.64,297,185
24.66,295,188
24.68,293,190
24.70,290,193
24.72,289,195
24.74,287,199
24.76,286,202
24.78,284,208
24.80,283,211
24.82,282,215
24.84,282,217
24.86,281,220
24.88,281,221
24.90,281,222
24.92,281,223
24.94,281,223
24.96,281,224
24.98,280,224
25.00,280,225
25.02,280,227
25.04,279,227
25.06,279,229
25.08,279,230
25.10,278,232
25.12,278,233
25.14,278,235
25.16,277,235
25.18,277,236
25.20,277,237
25.22,277,237
25.24,277,237
25.26,277,237
25.28,277,237
25.30,277,237
25.32,277,237
25.34,277,237
25.36,277,237
25.38,276,237
25.40,276,237
25.42,274,237
25.44,273,237
25.46,272,236
25.48,269,234
25.50,264,227
25.52,260,221
25.54,255,215
25.56,250,207
25.58,246,198
25.60,244,192
25.62,242,183
25.64,241,177
25.66,241,167
25.68,241,159
25.70,241,147
25.72,241,137
25.74,241,128
25.76,241,112
25.78,242,102
25.80,244,88
25.82,247,73
25.84,248,63
25.86,250,54
25.88,251,41
25.90,252,26
25.92,253,16
25.94,256,4
26.64,256,7
26.66,247,22
26.68,238,34
26.70,226,51
26.72,219,59
26.74,215,66
26.76,209,75
26.78,206,80
26.80,203,87
26.82,201,97
26.84,200,101
26.86,199,109
26.88,197,113
26.90,196,117
26.92,194,122
26.94,194,124
26.96,192,126
26.98,191,127
27.00,190,128
27.02,187,128
27.04,184,128
27.06,182,128
27.08,174,125
27.10,162,122
27.12,152,120
27.14,140,117
27.16,120,114
27.18,98,112
27.20,83,110
27.22,71,109
27.24,56,108
27.26,44,107
27.28,39,106
27.30,31,106
27.32,28,105
27.34,23,105
27.36,20,104
27.38,18,104
27.40,16,104
27.42,14,103
27.44,11,102
27.46,9,101
27.48,8,101
27.50,7,101
27.52,7,101
27.54,6,101
27.56,6,101
27.58,6,101
27.60,6,101
27.62,6,101
27.64,6,101
27.66,6,101
27.68,6,101
27.70,6,101
27.72,6,101
27.74,6,101
27.76,6,101
27.78,6,101
27.80,6,101
27.82,6,101
27.84,6,101
27.86,6,101
27.88,6,101
27.90,6,101
27.92,6,101
27.94,6,101
27.96,6,101
27.98,6,101
28.00,6,101
28.02,6,101
28.04,6,101
41.00,132,156
41.02,132,156
41.04,132,156
41.06,132,156
