#Date,TotalDistance
2026/04/02 16:09:00,1046.1
#Screen_X,Screen_Y,GazeDataCount
1470,827,221
#GameTime,Gaze_X,Gaze_Y
13.80,467,111
13.82,420,116
13.84,403,118
13.86,388,120
13.88,381,122
13.90,370,124
13.92,363,125
13.94,349,129
13.96,338,131
13.98,323,133
14.00,320,133
14.02,319,133
14.04,319,133
14.06,318,133
14.08,317,133
14.10,315,132
14.12,313,131
14.14,300,130
14.16,291,129
14.18,290,129
14.20,290,129
14.22,289,129
14.24,291,129
14.26,294,132
14.28,299,134
14.30,309,138
14.32,328,142
14.34,345,147
14.36,352,150
14.38,353,151
14.40,353,151
14.42,353,151
14.44,353,151
14.46,353,151
14.48,353,151
14.50,353,152
14.52,353,153
14.54,354,157
14.56,355,161
14.58,357,170
14.60,358,176
14.62,358,181
14.64,358,185
14.66,358,188
14.68,358,190
14.70,358,191
14.72,358,192
14.74,358,193
14.76,358,193
14.78,358,194
14.80,358,194
14.82,358,195
14.84,358,196
14.86,358,197
14.88,358,197
14.90,358,198
14.92,358,199
14.94,358,200
14.96,358,201
14.98,358,203
15.00,358,203
15.02,358,205
15.04,358,206
15.06,358,207
15.08,358,208
15.10,359,210
15.12,359,211
15.14,359,213
15.16,360,213
15.18,360,215
15.20,361,216
15.22,363,218
15.24,365,220
15.26,368,223
15.28,371,225
15.30,374,226
15.32,376,227
15.34,375,235
15.36,368,240
15.38,358,243
15.40,353,245
15.42,353,245
15.44,352,245
15.46,352,246
15.48,351,246
15.50,345,246
15.52,339,242
15.54,328,236
15.56,326,234
15.58,319,229
15.60,313,224
15.62,302,214
15.64,287,205
15.66,257,193
15.68,233,186
15.70,184,180
15.72,152,177
15.74,126,175
15.76,123,175
15.78,123,175
15.80,123,175
15.82,122,175
15.84,122,175
15.86,122,175
15.88,122,175
15.90,122,175
15.92,122,175
15.94,122,175
15.96,123,176
15.98,124,177
16.00,124,177
16.02,124,178
16.04,125,178
16.06,125,178
16.08,125,179
16.10,125,180
16.12,125,180
16.14,125,181
16.16,125,181
16.18,125,182
16.20,125,183
16.22,125,184
16.24,125,185
16.26,125,186
16.28,125,187
16.30,125,189
16.32,125,190
16.34,125,191
16.36,126,192
16.38,127,194
16.40,127,194
16.42,128,195
16.44,128,196
16.46,129,197
16.48,130,197
16.50,130,197
16.52,131,197
16.54,131,198
16.56,131,198
16.58,132,198
16.60,132,199
16.62,133,199
16.64,133,199
16.66,134,200
16.68,134,200
16.70,135,200
16.72,135,201
16.74,136,201
16.76,136,201
16.78,137,202
16.80,137,202
16.82,138,203
16.84,138,203
16.86,139,204
16.88,140,204
16.90,141,206
16.92,143,207
16.94,149,211
16.96,158,216
16.98,180,226
17.00,201,236
17.02,242,255
17.04,286,275
22.26,344,281
22.28,345,275
22.30,345,272
22.32,346,270
22.34,346,268
22.36,346,268
22.38,347,267
22.40,348,266
22.42,349,265
22.44,351,264
22.46,355,263
22.48,356,262
22.50,360,261
22.52,363,260
22.54,366,259
22.56,368,258
22.58,371,257
22.60,372,257
22.62,373,256
22.64,374,256
22.66,375,255
22.68,376,255
22.70,377,255
22.72,377,255
22.74,378,254
22.76,379,254
22.78,379,254
22.80,380,254
22.82,381,253
22.84,382,253
22.86,382,253
22.88,382,253
22.90,382,253
22.92,383,253
22.94,383,253
22.96,383,253
22.98,383,252
23.00,384,252
23.02,384,252
23.04,384,252
23.06,384,252
23.08,385,252
23.10,385,252
23.12,386,252
23.14,387,251
23.16,388,251
23.18,389,251
23.20,391,251
23.22,393,251
23.24,394,251
23.26,395,251
23.28,396,251
23.30,401,251
23.32,409,251
23.34,427,252
23.36,443,253
23.38,474,257
23.40,493,261
